place_id,place_name,about,link
ChIJUVQ6vpWVXhIRQcl74wMcb7Q,mHl by` lshy l'Syl `nd fw'd bw lTyb,All,https://lh5.googleusercontent.com/p/AF1QipOhOtPZ_7BKt2rRxvSQOEbksBnZE_OMHJ22TlJC=w266-h298-k-no
ChIJUVQ6vpWVXhIRQcl74wMcb7Q,mHl by` lshy l'Syl `nd fw'd bw lTyb,Food & drink,https://lh5.googleusercontent.com/p/AF1QipOPTygQItxgaKkshVHQlzzdvn5Zv9GPtvbpd_Jw=w397-h298-k-no
ChIJWUC2K9OVXhIREWXfHkkvjtI,shy lkhym@ `nd 'sm@ khdrn,All,https://lh5.googleusercontent.com/p/AF1QipPx39mOYblOjQmqYO9lVoqInHWHh_nGQKlVvG7n=w1313-h298-k-no
ChIJK4hq6GOXXhIR2WE1Sgk57P8,mqh~ lkhym@ 24/24,All,https://lh5.googleusercontent.com/p/AF1QipO6l9OVcjcQ7JPCUH9TaWhlsplaG8TuAihpIaM5=w224-h398-k-no
ChIJK4hq6GOXXhIR2WE1Sgk57P8,mqh~ lkhym@ 24/24,Latest,https://lh5.googleusercontent.com/p/AF1QipN_B58SwPfih5z0YfDUODk6YUt3s_bbmz5s_mZs=w224-h398-k-no
ChIJK4hq6GOXXhIR2WE1Sgk57P8,mqh~ lkhym@ 24/24,Videos,https://lh5.googleusercontent.com/p/AF1QipMWgX7f_fuLqt3_WWzxgemIrlsTi1G3yG6g5WlU=w224-h398-k-no
ChIJK4hq6GOXXhIR2WE1Sgk57P8,mqh~ lkhym@ 24/24,Vibe,https://lh5.googleusercontent.com/p/AF1QipO6l9OVcjcQ7JPCUH9TaWhlsplaG8TuAihpIaM5=w224-h398-k-no
ChIJXz912VKZXhIRXwJ_kV1uOOE,Coffeely,All,https://lh5.googleusercontent.com/p/AF1QipPfAo5ES5VKjeHiIIGBAUAAh70Ns5_PnTa_FdDU=w224-h298-k-no
ChIJpTUyKj2ZXhIRn_x97KToMSs,Hshwsh@ bdrlzmn tty,All,https://lh5.googleusercontent.com/p/AF1QipMQ8SmtCnVMKOdGAWtNCXu47_T5JySnPvUIUmpx=w529-h298-k-no
ChIJpTUyKj2ZXhIRn_x97KToMSs,Hshwsh@ bdrlzmn tty,Latest,https://lh5.googleusercontent.com/p/AF1QipMQ8SmtCnVMKOdGAWtNCXu47_T5JySnPvUIUmpx=w529-h298-k-no
