place_id,place_name,about,link
ChIJJ8S9T-V_jhIR-h-WjTUWX6w,Cafe Djeddi,All,https://lh5.googleusercontent.com/p/AF1QipPK7-uTg4RZckRtz2kO-EtQsItx5EA_42Wyg9_F=w435-h298-k-no
ChIJJ8S9T-V_jhIR-h-WjTUWX6w,Cafe Djeddi,Inside,https://lh5.googleusercontent.com/p/AF1QipNY_bmk1HOZqd6g6agut8jwgsG5OiDcuEd5xsUE=w224-h298-k-no
ChIJJ8S9T-V_jhIR-h-WjTUWX6w,Cafe Djeddi,Coffee,https://lh5.googleusercontent.com/p/AF1QipPKdIIneCMRlSreuCtgn9JlGyrXmzyEpTqO05XT=w224-h298-k-no
ChIJ2Zvl_8DTjRIRWZ4bQgqVc7M,Cafe Ait Oumeziane,All,https://lh5.googleusercontent.com/p/AF1QipMjxGeskriKJhR_FXSHcRHGTgsGlxOwHFYeqmxd=w529-h298-k-no
ChIJ2Zvl_8DTjRIRWZ4bQgqVc7M,Cafe Ait Oumeziane,Food & drink,https://lh5.googleusercontent.com/p/AF1QipMaWYPguZl0rrYrnvZSv6-7qKfjPqFrRVZG8yOc=w230-h298-k-no
ChIJ2Zvl_8DTjRIRWZ4bQgqVc7M,Cafe Ait Oumeziane,Videos,https://lh5.googleusercontent.com/p/AF1QipNqid0mT8eZlmpx3Ub0CmedkCIzWzCcQl_X77s1=w529-h298-k-no
ChIJ2Zvl_8DTjRIRWZ4bQgqVc7M,Cafe Ait Oumeziane,Vibe,https://lh5.googleusercontent.com/p/AF1QipPw8sxFXSDbSVojdaiVObiXZKkwXaSXGZ6Vqap0=w529-h298-k-no
ChIJR1Q9yZ3TjRIRyloMJjEK49k,Cafe Djedaoui,All,https://lh5.googleusercontent.com/p/AF1QipOFlMtn5kHHhBIppgNUzMaR2UX59PhDL6Q0C3Vz=w224-h298-k-no
ChIJR1Q9yZ3TjRIRyloMJjEK49k,Cafe Djedaoui,Vibe,https://lh5.googleusercontent.com/p/AF1QipOFlMtn5kHHhBIppgNUzMaR2UX59PhDL6Q0C3Vz=w224-h298-k-no
ChIJ2wgy5z5_jhIRtdZURlVyJKE,mqh~ lshhyd lHwl,All,https://lh5.googleusercontent.com/p/AF1QipMK3GHNE5VmfQbwHABGhjLib3c9to8AaPPFCRG3=w397-h298-k-no
ChIJFUouF4LNjRIR9imY3HonI7k,Cafe Hnini,All,https://lh5.googleusercontent.com/p/AF1QipMqBSVg3AVzqMKXZxNcM5N2MNEWM1xYrAcRIg8d=w662-h298-k-no
ChIJFUouF4LNjRIR9imY3HonI7k,Cafe Hnini,Videos,https://lh5.googleusercontent.com/p/AF1QipOvgoMOCEQiyTP00uLfs5P8Uk2FIKTRXoGLinvT=w224-h497-k-no
ChIJkRsq-jqBjhIRUypjEagny4g,qhw@,All,https://lh5.googleusercontent.com/p/AF1QipPjTmw3597wpp5sl847Yj9vE_xDyFcnnZw_L0-c=w529-h298-k-no
ChIJkRsq-jqBjhIRUypjEagny4g,qhw@,Food & drink,https://lh5.googleusercontent.com/p/AF1QipPdulLc90YO6BovlOUree82WXMUjH1vTkAww1PO=w224-h298-k-no
ChIJkRsq-jqBjhIRUypjEagny4g,qhw@,Vibe,https://lh5.googleusercontent.com/p/AF1QipPeSMtVg-BPYhKCiAJsdd0oi48BOOCCCob0F9xj=w224-h398-k-no
ChIJ9XYOgSZ5jhIRQn1SLKEEoKk,Cafeteria Janky,All,https://lh5.googleusercontent.com/p/AF1QipOsVJf7Xrm9nTIXJz9HJdMVSvMzXmvfubAHjrBU=w224-h298-k-no
