place_id,place_name,about,link
ChIJZUjMUmnt-RIRL7N6poQkAC4,LawzYouss Salon de The,All,https://lh5.googleusercontent.com/p/AF1QipO78UgaYrI96eXrvNSifZrKt02zCVjrwCqoFrIK=w662-h298-k-no
ChIJZUjMUmnt-RIRL7N6poQkAC4,LawzYouss Salon de The,Food & drink,https://lh5.googleusercontent.com/p/AF1QipNTaojH2yHl9ODhOce89-1XfLUoOQIhFY2P1GTn=w397-h298-k-no
ChIJZUjMUmnt-RIRL7N6poQkAC4,LawzYouss Salon de The,Videos,https://lh5.googleusercontent.com/p/AF1QipMZdU95h8aZ4pbccrArb-aQS_dL7OGBNfaG_7eh=w529-h298-k-no
ChIJZUjMUmnt-RIRL7N6poQkAC4,LawzYouss Salon de The,Vibe,https://lh5.googleusercontent.com/p/AF1QipPxDPlZ6jejvtSpujsGoNEaDQBSPc8DiVMSqSu9=w529-h298-k-no
ChIJZUjMUmnt-RIRL7N6poQkAC4,LawzYouss Salon de The,Coffee,https://lh5.googleusercontent.com/p/AF1QipPeBnAH5Aa0CBEHKxYenngRqcv10HG0CgvODFzM=w662-h298-k-no
ChIJk7P_h-3s-RIREtPjamUzA-4,Black and Black coffee,All,https://lh5.googleusercontent.com/p/AF1QipP9LPAfSVyKQGNqRfSWXoSkiWzadXrBJ7JtHY9u=w529-h298-k-no
ChIJ29pWqMfs-RIRIxN2HM_QiwM,Cafe Essaada centre ville BASSEM,All,https://lh5.googleusercontent.com/p/AF1QipMfxbqHkSsdQlVdE8Ys8bk_3uxkvAB-LSZl6mSA=w224-h497-k-no
ChIJ29pWqMfs-RIRIxN2HM_QiwM,Cafe Essaada centre ville BASSEM,Vibe,https://lh5.googleusercontent.com/p/AF1QipO_95_ahB4RoEtNu645IvohWQGCqOhFPjq8fiYI=w224-h298-k-no
ChIJ29pWqMfs-RIRIxN2HM_QiwM,Cafe Essaada centre ville BASSEM,By owner,https://lh5.googleusercontent.com/p/AF1QipN0bXjasG5Y--_TqcLbYjSkT-csiFyxbPzJIoD_=w224-h497-k-no
ChIJKTmnXejt-RIRPB-XOruEpa8,qhw@ klsykw classico,All,https://lh5.googleusercontent.com/p/AF1QipOuzYf2vjyz6twxbTjKvbUqvtn6fruh3GOI9BTQ=w224-h298-k-no
ChIJKTmnXejt-RIRPB-XOruEpa8,qhw@ klsykw classico,Food & drink,https://lh5.googleusercontent.com/p/AF1QipPWEPVuOT3Dyfg-1KEIbAcw8tL7M8XRc6aqTLzl=w224-h486-k-no
ChIJC0XvDuDs-RIRS7JZUgf6U8s,Cafe Djelloul,All,https://lh5.googleusercontent.com/p/AF1QipNpuN-gU2D7CHOoGJ41PaNLkcBX2w23GjRSQ7GN=w224-h398-k-no
ChIJDYCpD_Dt-RIRKggewHBMF4Q,Billionaire,All,https://lh5.googleusercontent.com/p/AF1QipPW_PksdTlTawx0qYuTDAyV6azWlz9OhX7cAnjX=w362-h298-k-no
ChIJDYCpD_Dt-RIRKggewHBMF4Q,Billionaire,Food & drink,https://lh5.googleusercontent.com/p/AF1QipPhH9RSfXqSvRF8hBET3IhI2SwxScutChsieN-a=w249-h298-k-no
ChIJDYCpD_Dt-RIRKggewHBMF4Q,Billionaire,Take-out,https://lh5.googleusercontent.com/p/AF1QipPW_PksdTlTawx0qYuTDAyV6azWlz9OhX7cAnjX=w362-h298-k-no
ChIJk_zdqBzt-RIRXsf8usj7zuc,mq~ twfyq(mqh~ ljzy'r),All,https://lh5.googleusercontent.com/p/AF1QipNYrdc19zVc1jqyLho_2T9fUOwI8DymWHSo2KYS=w224-h485-k-no
ChIJk_zdqBzt-RIRXsf8usj7zuc,mq~ twfyq(mqh~ ljzy'r),Vibe,https://lh5.googleusercontent.com/p/AF1QipNNhHMc47GahW8XhfDonHaY1ttrjwf9s4twjezP=w224-h485-k-no
ChIJV95RSbXt-RIR2YiW-oLc8hc,Sallon 12,All,https://lh5.googleusercontent.com/p/AF1QipOq-Sm4we14ebb_Rt_6NQ0oVDgpdu_a28_s6ioV=w224-h485-k-no
ChIJV95RSbXt-RIR2YiW-oLc8hc,Sallon 12,Food & drink,https://lh5.googleusercontent.com/p/AF1QipOhAE8UhxQFQdPNDwFeJGSvvYndKIaUbtBh88qg=w224-h485-k-no
ChIJyTI3BWft-RIRpGmKQGiQSO4,mqh~ bw l`z,All,https://lh5.googleusercontent.com/p/AF1QipNh-BDVV_LsBXK65rSvEpa6zKOEoUIqM9wMzZXP=w224-h298-k-no
ChIJyTI3BWft-RIRpGmKQGiQSO4,mqh~ bw l`z,Food & drink,https://lh5.googleusercontent.com/p/AF1QipNA91PVZID4HmxgImDx09Aq-5u79jI5U3Fkfcah=w224-h298-k-no
ChIJyTI3BWft-RIRpGmKQGiQSO4,mqh~ bw l`z,Vibe,https://lh5.googleusercontent.com/p/AF1QipMB6lvHXrS304TXMd2GYOT_DvddnebH0wwgFU8Z=w224-h398-k-no
ChIJuSSorJDt-RIRoU8xqd_kn3Q,lbrryk,All,https://lh5.googleusercontent.com/p/AF1QipPQM85WJRDHBDtLy5HDoG6NLSZ8wo8CvUo6sEja=w224-h497-k-no
ChIJm51oXxvt-RIRAq9Ag9wvv9M,WAZZA LGHOUL,All,https://lh5.googleusercontent.com/p/AF1QipMp0HLD6g-z0Jb46a6FYY0WM3uDI2Kp-8hYhm8o=w662-h298-k-no
ChIJm51oXxvt-RIRAq9Ag9wvv9M,WAZZA LGHOUL,Latest,https://lh5.googleusercontent.com/p/AF1QipNopmUm5qXZVdCrsl4b0Mr-01TNQ6hSVjoJBYLj=w224-h298-k-no
