place_id,place_name,about,link
ChIJdQ8Yf_HX8BIRmrXtmkZgQCY,Cafe de Baki,All,https://lh5.googleusercontent.com/p/AF1QipPBec5CfkICeRu3BFfxFddurn9CgI54uMuLEfTq=w224-h473-k-no
ChIJKaMhhoHX8BIRyPYb5XCCE7M,Cafe Nassim,All,https://lh5.googleusercontent.com/p/AF1QipP8C_TSIZ5pd-EObRqmud9FDNuB1RPwdtrO9dfa=w224-h298-k-no
ChIJKaMhhoHX8BIRyPYb5XCCE7M,Cafe Nassim,Food & drink,https://lh5.googleusercontent.com/p/AF1QipNfAgUOEhcXgdoHKVZs9_WeP69IR_xtqssegG74=w224-h298-k-no
ChIJKaMhhoHX8BIRyPYb5XCCE7M,Cafe Nassim,Videos,https://lh5.googleusercontent.com/p/AF1QipP9GlY7p4eky1bG5Xc17uoyaP4_kYJ9Vv5JgVle=w224-h398-k-no
ChIJieexeWvX8BIRbQyN-UuF8ew,Papa cafe,All,https://lh5.googleusercontent.com/p/AF1QipOoJU46wIUGS1V-5Za91sM9FeCL6URog7W2K_Cv=w397-h298-k-no
ChIJieexeWvX8BIRbQyN-UuF8ew,Papa cafe,Menu,https://lh5.googleusercontent.com/p/AF1QipPsrnJ6AsztjJPFV0cBqcvF9g_ebxYzn-reGEgI=w224-h298-k-no
ChIJieexeWvX8BIRbQyN-UuF8ew,Papa cafe,Videos,https://lh5.googleusercontent.com/p/AF1QipPcbZJZ67ZQ1KHltiPL1TEe6KjfK5WgXvw7ulf6=w224-h398-k-no
ChIJieexeWvX8BIRbQyN-UuF8ew,Papa cafe,Food & drink,https://lh5.googleusercontent.com/p/AF1QipOHWkpc9NYlS5Xid0ZDRJoySSO0GAOupN-zF_wk=w224-h298-k-no
ChIJieexeWvX8BIRbQyN-UuF8ew,Papa cafe,Vibe,https://lh5.googleusercontent.com/p/AF1QipP5-UP26FZRpYGo7MxjZ7Iud3kZw_4hAEhzRnQq=w397-h298-k-no
ChIJF9mRPPnX8BIRVHW-KbQgXbI,salon de the Ramses,All,https://lh5.googleusercontent.com/p/AF1QipPQjd8t273CldissMGptqbk6fMkmAqITwcYtjWN=w224-h298-k-no
ChIJF9mRPPnX8BIRVHW-KbQgXbI,salon de the Ramses,Vibe,https://lh5.googleusercontent.com/p/AF1QipPQjd8t273CldissMGptqbk6fMkmAqITwcYtjWN=w224-h298-k-no
ChIJ2ZPV86wp8RIRElo7cGNGy8A,Salon de the CAZAVEGA,All,https://lh5.googleusercontent.com/p/AF1QipMbLjwWZb3h5dVm2CYahL2SV2L8rUpYtIFJshha=w530-h298-k-no
ChIJ2ZPV86wp8RIRElo7cGNGy8A,Salon de the CAZAVEGA,Inside,https://lh5.googleusercontent.com/p/AF1QipMurEZp1lRvPoXvKERaNp1xWmKj3wEB2ctvmtca=w224-h484-k-no
ChIJ2ZPV86wp8RIRElo7cGNGy8A,Salon de the CAZAVEGA,By owner,https://lh5.googleusercontent.com/p/AF1QipMbLjwWZb3h5dVm2CYahL2SV2L8rUpYtIFJshha=w530-h298-k-no
ChIJ_6MwsE_X8BIRhVYiHIVOgZU,mqh~ bwdb smy,All,https://lh5.googleusercontent.com/p/AF1QipO-sn2A5B16Td9NzLlfd9G_RElyWX6JaQCKuNaB=w395-h298-k-no
ChIJ_6MwsE_X8BIRhVYiHIVOgZU,mqh~ bwdb smy,Vibe,https://lh5.googleusercontent.com/p/AF1QipP1Rmyrbj33e_iwutj5Bj4A4JZMMZ2YoK3aQ0t6=w661-h298-k-no
ChIJT40LSMbX8BIRKOInQOljlhI,Patisserie sirine,All,https://lh5.googleusercontent.com/p/AF1QipP6LydR1kpwfDtPYPaWE54SQ6UAR4yxkrab5yBY=w397-h298-k-no
ChIJT40LSMbX8BIRKOInQOljlhI,Patisserie sirine,Food & drink,https://lh5.googleusercontent.com/p/AF1QipOlbizFZOD7G4ftetRqdY-G-sf5A-dMgfTAHgs0=w529-h298-k-no
ChIJlck30JzX8BIRoo8m1YrmbWk,Caferia la roseraie,All,https://lh5.googleusercontent.com/p/AF1QipPbM2fJpHGuTWlBxIzjarzoYl-PyrRIGZYpJO6p=w529-h298-k-no
ChIJlck30JzX8BIRoo8m1YrmbWk,Caferia la roseraie,Vibe,https://lh5.googleusercontent.com/p/AF1QipM8o594V9XWdKtuuws4wvJFNVt9BlCbQqpadrt6=w529-h298-k-no
ChIJJ-fdKN7X8BIR8cLRZa5OHSc,shy w mksrt Ripa,All,https://lh5.googleusercontent.com/p/AF1QipOaBS21j7V-IWcPzgkh_MtnDRA4zLBzaLP5On_I=w529-h298-k-no
ChIJJ-fdKN7X8BIR8cLRZa5OHSc,shy w mksrt Ripa,Vibe,https://lh5.googleusercontent.com/p/AF1QipOaBS21j7V-IWcPzgkh_MtnDRA4zLBzaLP5On_I=w529-h298-k-no
ChIJZ9fIDNzX8BIRX1yO3Xh7XuQ,mqh~ 'm drmn,All,https://lh5.googleusercontent.com/p/AF1QipMvr8yca8ow3oV_iXJrRncs0aEp2hIYsJFbdWVL=w397-h298-k-no
