place_id,place_name,about,link
ChIJLQszerR7ixIRfjEDxCWQlVM,"shy ""Hnysrw"" `l~ ljmr",All,https://lh5.googleusercontent.com/p/AF1QipMabxdSGCVI-hoe5_MlbzDbOAnOGAuWkcg3iS6m=w224-h298-k-no
ChIJLQszerR7ixIRfjEDxCWQlVM,"shy ""Hnysrw"" `l~ ljmr",Food & drink,https://lh5.googleusercontent.com/p/AF1QipMabxdSGCVI-hoe5_MlbzDbOAnOGAuWkcg3iS6m=w224-h298-k-no
ChIJLQszerR7ixIRfjEDxCWQlVM,"shy ""Hnysrw"" `l~ ljmr",Vibe,https://lh5.googleusercontent.com/p/AF1QipO0OZJQQHGqbA2q3yZXPY3xLpY1FHraBwxRvoxx=w224-h298-k-no
ChIJLQszerR7ixIRfjEDxCWQlVM,"shy ""Hnysrw"" `l~ ljmr",By owner,https://lh5.googleusercontent.com/p/AF1QipMabxdSGCVI-hoe5_MlbzDbOAnOGAuWkcg3iS6m=w224-h298-k-no
ChIJZY6K5zx7ixIRuMwBgTN6uwo,Cafe la panthere,All,https://lh5.googleusercontent.com/p/AF1QipOxg6ORdZGOzufFQd_8v2hzy9PVGqxpcikKNRdT=w224-h398-k-no
ChIJZY6K5zx7ixIRuMwBgTN6uwo,Cafe la panthere,Food & drink,https://lh5.googleusercontent.com/p/AF1QipN5XVtEx-EDwK3cbzGmwCj7SEyq6SF7S0_TQvGv=w224-h398-k-no
ChIJZY6K5zx7ixIRuMwBgTN6uwo,Cafe la panthere,Videos,https://lh5.googleusercontent.com/p/AF1QipOxg6ORdZGOzufFQd_8v2hzy9PVGqxpcikKNRdT=w224-h398-k-no
ChIJZY6K5zx7ixIRuMwBgTN6uwo,Cafe la panthere,Vibe,https://lh5.googleusercontent.com/p/AF1QipNmuRjo4_lgvJGq1NtM6FTXt35GhdMUTedu05wc=w529-h298-k-no
ChIJCYkexh17ixIRAt7sW7HD26E,Choco house,All,https://lh5.googleusercontent.com/p/AF1QipNOXDAjjk86jYXYz0dLsw4VjT5RNkg2v4R9SeZK=w397-h298-k-no
ChIJCYkexh17ixIRAt7sW7HD26E,Choco house,Food & drink,https://lh5.googleusercontent.com/p/AF1QipMe8k3vgvsM4bYSdNauiyvqCEJe2rWplicuNCd6=w397-h298-k-no
ChIJCYkexh17ixIRAt7sW7HD26E,Choco house,Videos,https://lh5.googleusercontent.com/p/AF1QipNc9lVO-hGhXqY6UTkbm_w3bkjJOhJENj4X0jfD=w224-h398-k-no
ChIJCYkexh17ixIRAt7sW7HD26E,Choco house,Vibe,https://lh5.googleusercontent.com/p/AF1QipM438ps4yWTCjZhI8T7a5BDa3etdmmnxc2sXxXs=w397-h298-k-no
ChIJCYkexh17ixIRAt7sW7HD26E,Choco house,By owner,https://lh5.googleusercontent.com/p/AF1QipNc9lVO-hGhXqY6UTkbm_w3bkjJOhJENj4X0jfD=w224-h398-k-no
ChIJ012hDWt7ixIR6D4Uymdi-rA,mqh~ `qryb,All,https://lh5.googleusercontent.com/p/AF1QipPsGwvsD2IMBUi8vvqBrjg9kzkRdMymIde5UJhk=w224-h298-k-no
ChIJ012hDWt7ixIR6D4Uymdi-rA,mqh~ `qryb,Latest,https://lh5.googleusercontent.com/p/AF1QipPfwAo543L4ADWuEhLW5RCJ6N5ji7dgLmAHN-dx=w224-h298-k-no
ChIJua4dpj17ixIRrDN00ziBH6s,mqh~ `rbw,All,https://lh5.googleusercontent.com/p/AF1QipMu0ZtIWdOOtgYCSi02VkcF_X2qX_k7eYnkihvO=w224-h496-k-no
ChIJW2410R57ixIRtZVgQFWt070,Cafetiria De Wilaya,All,https://lh5.googleusercontent.com/p/AF1QipNFcdlEMMjKkqXtlW9Trz5W5Vqp5ic3BKN1CfuJ=w397-h298-k-no
ChIJW2410R57ixIRtZVgQFWt070,Cafetiria De Wilaya,Vibe,https://lh5.googleusercontent.com/p/AF1QipPbKrLfpey79x_zPDY0agFG3RoWEmm_dw0_LXom=w224-h298-k-no
ChIJ5RS0SBZ7ixIRFuYH25kWbG4,cafe phenix,All,https://lh5.googleusercontent.com/p/AF1QipPcrs_Mp97PSGv7ToW_ynDhB31wd46XW-WXDm2P=w397-h298-k-no
ChIJ5RS0SBZ7ixIRFuYH25kWbG4,cafe phenix,Food & drink,https://lh5.googleusercontent.com/p/AF1QipPcrs_Mp97PSGv7ToW_ynDhB31wd46XW-WXDm2P=w397-h298-k-no
ChIJ5RS0SBZ7ixIRFuYH25kWbG4,cafe phenix,Vibe,https://lh5.googleusercontent.com/p/AF1QipMDeUvAjyi2SkFR3OGvEeLa0n5SjIqbFzIPpFcE=w224-h298-k-no
ChIJWeQ-tSd7ixIRxzJ48T8LRXs,CAFE AIN SHTAWA,All,https://lh5.googleusercontent.com/p/AF1QipNN3ImDDCTydq_H9bBDbLiiP2e_BzAJtqZzvs0=w224-h448-k-no
ChIJWeQ-tSd7ixIRxzJ48T8LRXs,CAFE AIN SHTAWA,Food & drink,https://lh5.googleusercontent.com/p/AF1QipM5yAk7wT1VwgZ-O6XpVIY9Xyz0JkJYWNqRjtY=w224-h448-k-no
ChIJ7Zs6pvd7ixIRRHtZEY5aYZw,Cafeteria et shisha Plus,All,https://lh5.googleusercontent.com/p/AF1QipO32I0eTdZuIOXgP0O7nSLK5W2PIW1z4i1cQuA=w529-h298-k-no
