place_id,place_name,about,link
ChIJa-vP_cWKyA0RDEpdoB3lhH4,Cafe mqh~ lnhDh,All,https://lh5.googleusercontent.com/p/AF1QipOj86ZLVoHfHvGA6XQhtvsN2b0o2jP0rF02AOZ3=w224-h298-k-no
ChIJa-vP_cWKyA0RDEpdoB3lhH4,Cafe mqh~ lnhDh,Food & drink,https://lh5.googleusercontent.com/p/AF1QipNrNCCIrcDcTw1CNwe7UOeoXRSv_58khtaRFIZ9=w224-h398-k-no
ChIJa-vP_cWKyA0RDEpdoB3lhH4,Cafe mqh~ lnhDh,Videos,https://lh5.googleusercontent.com/p/AF1QipPZaFFHaW_RMrLAFySsAsM_jlGZV8_LzlznsL4O=w224-h398-k-no
ChIJa-vP_cWKyA0RDEpdoB3lhH4,Cafe mqh~ lnhDh,Vibe,https://lh5.googleusercontent.com/p/AF1QipMDIPGmcnq4cjLVHPR1IqfYzkikuaP5WysEheR5=w529-h298-k-no
ChIJL80PPCr1yA0R7pCGur1rxZw,Coffee BAHA,All,https://lh5.googleusercontent.com/p/AF1QipOz3lfjWECcAyYOIFHpnP8Lua_Zy1kwIrGIx4mO=w224-h298-k-no
ChIJL80PPCr1yA0R7pCGur1rxZw,Coffee BAHA,Food & drink,https://lh5.googleusercontent.com/p/AF1QipOz3lfjWECcAyYOIFHpnP8Lua_Zy1kwIrGIx4mO=w224-h298-k-no
ChIJL80PPCr1yA0R7pCGur1rxZw,Coffee BAHA,Coffee,https://lh5.googleusercontent.com/p/AF1QipOz3lfjWECcAyYOIFHpnP8Lua_Zy1kwIrGIx4mO=w224-h298-k-no
ChIJ8Y5fQJyLyA0RsdIKbaLhmUk,Cafe El Qods,All,https://lh5.googleusercontent.com/p/AF1QipPOsgRUUbihHyb3iZXLGnELtMl4umocehHCQmbd=w529-h298-k-no
ChIJ8Y5fQJyLyA0RsdIKbaLhmUk,Cafe El Qods,Food & drink,https://lh5.googleusercontent.com/p/AF1QipMDTrAqzQ8LyE0-rhvgimuKl7R5__v7J9IWatZO=w224-h448-k-no
ChIJ8Y5fQJyLyA0RsdIKbaLhmUk,Cafe El Qods,Vibe,https://lh5.googleusercontent.com/p/AF1QipOePggMxLMcdGz0ayvYZvXq0IUrOLd1dnqGraR5=w224-h448-k-no
