place_id,place_name,about,link
ChIJo2_21J_AQIYR-Ojk3RsXD9w,Campesino Coffee House,All,https://lh5.googleusercontent.com/p/AF1QipOuf96qnQOPN3Wc17pVKM0v_TdNKJwHVK30_IMy=w298-h298-k-no
ChIJo2_21J_AQIYR-Ojk3RsXD9w,Campesino Coffee House,Latest,https://lh5.googleusercontent.com/p/AF1QipNalSOhMX8ORQkoI7sIbocsm9IOoPS2e15-CRAI=w224-h298-k-no
ChIJo2_21J_AQIYR-Ojk3RsXD9w,Campesino Coffee House,Videos,https://lh5.googleusercontent.com/p/AF1QipP9HG025U0q92_wfYnsRUA6VNYu2wGU-8qXVcvy=w224-h398-k-no
ChIJo2_21J_AQIYR-Ojk3RsXD9w,Campesino Coffee House,Menu,https://lh5.googleusercontent.com/p/AF1QipP_Cz3dBl2d7NGrLUT0EaIt-duv2MuQKS4Wz7Dy=w224-h298-k-no
ChIJo2_21J_AQIYR-Ojk3RsXD9w,Campesino Coffee House,Food & drink,https://lh5.googleusercontent.com/p/AF1QipMGeNKfFnkTxIpljvwR6QuD3TlQgitWgx41fAJY=w298-h298-k-no
ChIJo2_21J_AQIYR-Ojk3RsXD9w,Campesino Coffee House,Vibe,https://lh5.googleusercontent.com/p/AF1QipNrLTSalIMYPg3J3udmvZ629hwzsAvGYiENuhoR=w397-h298-k-no
ChIJo2_21J_AQIYR-Ojk3RsXD9w,Campesino Coffee House,Iced coffee,https://lh5.googleusercontent.com/p/AF1QipNvP3TEO0pj0g7W5dg2hmNkyTkyk436WZAfdfy0=w298-h298-k-no
ChIJo2_21J_AQIYR-Ojk3RsXD9w,Campesino Coffee House,Latte,https://lh5.googleusercontent.com/p/AF1QipM9Jd9NoUvF6AC9sCEI_f6CjhGHnGxKmGQt43xU=w298-h298-k-no
ChIJo2_21J_AQIYR-Ojk3RsXD9w,Campesino Coffee House,Coffee,https://lh5.googleusercontent.com/p/AF1QipNRtNci23Xz_GeKTFjcfWbqCTMkqI-XJBJNMN6e=w224-h298-k-no
ChIJo2_21J_AQIYR-Ojk3RsXD9w,Campesino Coffee House,By owner,https://lh5.googleusercontent.com/p/AF1QipPr1cBhdCg9QZ-28pnSzcwl4jzsQjUiFnnFZ_QD=w298-h298-k-no
ChIJo2_21J_AQIYR-Ojk3RsXD9w,Campesino Coffee House,Street View & 360deg,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mujvS7uHenyiaocanfkz-g&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=141.9449&pitch=0&thumbfov=100
ChIJ2RVxBsZQa4gRdWeFsNxxDgc,Quills Coffee,All,https://lh5.googleusercontent.com/p/AF1QipMO5a-oBTDtwETOj5NcKUO88i_CkwWtEiO7X1Dr=w429-h298-k-no
ChIJ2RVxBsZQa4gRdWeFsNxxDgc,Quills Coffee,Menu,https://lh5.googleusercontent.com/p/AF1QipM5SRxxhIvHvG3WiaF3KMGYQoWGsj69DiJpAvQ-=w224-h298-k-no
ChIJ2RVxBsZQa4gRdWeFsNxxDgc,Quills Coffee,Videos,https://lh5.googleusercontent.com/p/AF1QipP_C4RG_PzVyowdAeNEy8CZTqS--g7HIbLMhixw=w224-h398-k-no
ChIJ2RVxBsZQa4gRdWeFsNxxDgc,Quills Coffee,Food & drink,https://lh5.googleusercontent.com/p/AF1QipM1jw18ONwZwrd2lW0Mu1xp-OLKJlzgJgtQvKPo=w395-h298-k-no
