place_id,place_name,about,link
ChIJNQHH9G0cjRIRr9GIrpGYhXo,CAFE TEXAS FAMILIALE,All,https://lh5.googleusercontent.com/p/AF1QipMYanBGUi4TyHJLytLOiHBKxkLH7Ra5lifQc_5L=w476-h298-k-no
ChIJNQHH9G0cjRIRr9GIrpGYhXo,CAFE TEXAS FAMILIALE,By owner,https://lh5.googleusercontent.com/p/AF1QipNSbZ-PbBqNtaOBUFltLuFWT5sf8M3P44KaoyiQ=w296-h298-k-no
ChIJ7wPc34z8jBIRUaNmTYXoCog,Cafe Amri Youcef,All,https://lh5.googleusercontent.com/p/AF1QipOZ0UpCHlp1lZTkqabhMu_Keo83OaIS75O7CBLO=w224-h398-k-no
ChIJ7wPc34z8jBIRUaNmTYXoCog,Cafe Amri Youcef,Food & drink,https://lh5.googleusercontent.com/p/AF1QipN2dV34y-q89ixMUMT6m9AE5AiweaU9EDk93gAA=w224-h298-k-no
ChIJ7wPc34z8jBIRUaNmTYXoCog,Cafe Amri Youcef,Vibe,https://lh5.googleusercontent.com/p/AF1QipPGS4jNQgkzwdIEkgcbJw0rVgUZIXiB5TYTQAj7=w224-h398-k-no
ChIJeUAsOM4fjRIRwjeMLNEArcs,Cafeteria et pizzeria de la gare,All,https://lh5.googleusercontent.com/p/AF1QipOGfgQN16xlpzN4mGFpOFiJr28qwLN82ygiyk5K=w397-h298-k-no
ChIJeUAsOM4fjRIRwjeMLNEArcs,Cafeteria et pizzeria de la gare,Food & drink,https://lh5.googleusercontent.com/p/AF1QipNa_g2OgOhryze3xysEhzbATMuQCYiwaWXjbsJn=w224-h299-k-no
ChIJeUAsOM4fjRIRwjeMLNEArcs,Cafeteria et pizzeria de la gare,Vibe,https://lh5.googleusercontent.com/p/AF1QipNXvZgoDXI9q9BlAkhR5WR7PfXvXBV9J-vo6_sV=w398-h298-k-no
ChIJNRO6LDQnjRIR7H347myXE9k,Cafe IDIRI,All,https://lh5.googleusercontent.com/p/AF1QipNdRkYL-XoNdG2EBK--MzJtcWJ10qEI4HAYjE--=w644-h298-k-no
ChIJiWNvAvYfjRIRExh0nLPLDrc,Cafeteria de la poste,All,https://lh5.googleusercontent.com/p/AF1QipMb2shQ5dO1-3cPLQe8MFYM5LpvBJilZSCNOpDH=w529-h298-k-no
ChIJiWNvAvYfjRIRExh0nLPLDrc,Cafeteria de la poste,Vibe,https://lh5.googleusercontent.com/p/AF1QipMb2shQ5dO1-3cPLQe8MFYM5LpvBJilZSCNOpDH=w529-h298-k-no
ChIJqbwisf0djRIRHGqYMCtYaFE,Cafe des Sports Bendellali,All,https://lh5.googleusercontent.com/p/AF1QipPHfgGtbbL3zMGOm37S8XLf1Un13XPFjUZfM3Cr=w397-h298-k-no
ChIJqbwisf0djRIRHGqYMCtYaFE,Cafe des Sports Bendellali,Vibe,https://lh5.googleusercontent.com/p/AF1QipPHfgGtbbL3zMGOm37S8XLf1Un13XPFjUZfM3Cr=w397-h298-k-no
ChIJESk6Gxf9jBIRB8He2e4RdHg,Cafe ouazar,All,https://lh5.googleusercontent.com/p/AF1QipMOsZ6Z1OU8htn4a43_IyqILLM8BFBGZnJf1QuQ=w224-h398-k-no
ChIJn3d7toQfjRIRL7UPa5VGMBY,Cafeteria Beztouh,All,https://lh5.googleusercontent.com/p/AF1QipMELYHSdCD26_YTa-hzmhUhhE0wUjVreQ45qX_U=w224-h398-k-no
ChIJn3d7toQfjRIRL7UPa5VGMBY,Cafeteria Beztouh,Vibe,https://lh5.googleusercontent.com/p/AF1QipMELYHSdCD26_YTa-hzmhUhhE0wUjVreQ45qX_U=w224-h398-k-no
