place_id,place_name,about,link
ChIJzV6zMxfHjRIRVxPsnwUcGPk,Good vibes,All,https://lh5.googleusercontent.com/p/AF1QipNYE0H85AmEuvYM8MPP9JrcPwMx_ieUyTwqPUZD=w397-h298-k-no
ChIJzV6zMxfHjRIRVxPsnwUcGPk,Good vibes,Food & drink,https://lh5.googleusercontent.com/p/AF1QipOYmAY2_Z87Dtjlh-yFh_6pEw7VzLiz7z9XUFsi=w224-h298-k-no
ChIJPaK3aU7HjRIRYTea1hpheII,VOGUE cafe,All,https://lh5.googleusercontent.com/p/AF1QipPafru7up_yhD4jlyka89Pul3tWL33jTqydWsPh=w397-h298-k-no
ChIJPaK3aU7HjRIRYTea1hpheII,VOGUE cafe,Food & drink,https://lh5.googleusercontent.com/p/AF1QipNdPbFhoissauUaXwykethZ3hBjl_3O-iuZXKmn=w224-h298-k-no
ChIJPaK3aU7HjRIRYTea1hpheII,VOGUE cafe,Videos,https://lh5.googleusercontent.com/p/AF1QipNRXI8zGLcGH7pb6rLH_-bb4Ly9iRShj9ZnL62z=w224-h398-k-no
ChIJPaK3aU7HjRIRYTea1hpheII,VOGUE cafe,Vibe,https://lh5.googleusercontent.com/p/AF1QipMpqFP69Vo_vBMhy7TT4yEId6SbbJPl4j5XU7CI=w224-h298-k-no
ChIJPaK3aU7HjRIRYTea1hpheII,VOGUE cafe,Coffee,https://lh5.googleusercontent.com/p/AF1QipOA9X8wmi-0tZZwuwaenYwxLoy9NXgWfebU0HAO=w224-h298-k-no
ChIJV8rcuCPajRIR3bUZhcfcczw,Cafeteria La Cave,All,https://lh5.googleusercontent.com/p/AF1QipOQXMNWbMjrA7NybziiEAGG0cvBc-MVJiuaT0M=w224-h298-k-no
ChIJV8rcuCPajRIR3bUZhcfcczw,Cafeteria La Cave,Food & drink,https://lh5.googleusercontent.com/p/AF1QipMMJYcWqnj5j57FYGvQynFGwDaeh_xGm8A_zruw=w224-h298-k-no
ChIJV8rcuCPajRIR3bUZhcfcczw,Cafeteria La Cave,Videos,https://lh5.googleusercontent.com/p/AF1QipOX-PtDIWCOi61mPSw0wau_3f-PzeKEfJGNhbI=w224-h398-k-no
ChIJmxHXr1zIjRIRPPY0CXkBO4Y,Si Ramdane,All,https://lh5.googleusercontent.com/p/AF1QipNwo4_xlHixvJeV0DO9rgLK6Vjj0U0njPiYwaRW=w224-h398-k-no
ChIJxzqZkJTFjRIRnM-tdrm5lMk,Cafe Afadjene,All,https://lh5.googleusercontent.com/p/AF1QipO9YjevbW2hr71v2zQ2vsEkqROmfOnpkWPFWEV0=w529-h298-k-no
ChIJxzqZkJTFjRIRnM-tdrm5lMk,Cafe Afadjene,Food & drink,https://lh5.googleusercontent.com/p/AF1QipNc82NQesy5tX5sV0RM9iOFE7fWHAzHqQqNGmQj=w529-h298-k-no
ChIJxzqZkJTFjRIRnM-tdrm5lMk,Cafe Afadjene,Vibe,https://lh5.googleusercontent.com/p/AF1QipP_-WLdHmAuhqsSYI0YHN2d3ftAzAeZEhWlWoPc=w529-h298-k-no
ChIJm-xwQt7JjRIRbN9TZ8kPwdY,Cafe Alpha,All,https://lh5.googleusercontent.com/p/AF1QipM6D0wUhGBkQpRT6rJjrn4WEjM9SOYCsxJ_jPh_=w224-h398-k-no
ChIJm-xwQt7JjRIRbN9TZ8kPwdY,Cafe Alpha,Vibe,https://lh5.googleusercontent.com/p/AF1QipOxacfF1sM4KhJXzbvzraTAp_lwWlxGmP01vlgI=w224-h398-k-no
ChIJF-1lJ5DJjRIRf9z8zN0rjf0,Baaziz,All,https://lh5.googleusercontent.com/p/AF1QipPHDm8-e6GBjRjIkw7pz-mfhpiJ5sWnq8Xm7Gk5=w397-h298-k-no
ChIJF-1lJ5DJjRIRf9z8zN0rjf0,Baaziz,Food & drink,https://lh5.googleusercontent.com/p/AF1QipPWVokx0lXxc5-zoEmRcOpABEKgesV7pqD1FLS4=w224-h398-k-no
ChIJF-1lJ5DJjRIRf9z8zN0rjf0,Baaziz,Vibe,https://lh5.googleusercontent.com/p/AF1QipPHDm8-e6GBjRjIkw7pz-mfhpiJ5sWnq8Xm7Gk5=w397-h298-k-no
ChIJRQxGS3XFjRIRmbxAJFblElc,mqh~ lryn mT`m,All,https://lh5.googleusercontent.com/p/AF1QipN_A8Mzf9EGRNTr9NKuBgT9PCdzakPNcpPfWWja=w224-h398-k-no
ChIJRQxGS3XFjRIRmbxAJFblElc,mqh~ lryn mT`m,Videos,https://lh5.googleusercontent.com/p/AF1QipN4pKajzlgVB2PYuNLO6T-q55YKltp0aulpZ_yo=w224-h398-k-no
ChIJs4g4bY_JjRIRU8nbGbMNBQw,Rabah oudjarab cafe,All,https://lh5.googleusercontent.com/p/AF1QipMIMboKICo4THyaEIB2efhzcoMgtjLx2ZfGN1p8=w224-h298-k-no
ChIJs4g4bY_JjRIRU8nbGbMNBQw,Rabah oudjarab cafe,By owner,https://lh5.googleusercontent.com/p/AF1QipPkZhr4sWcte-X4B7v8JVlFK6-GFwsR39OhrrbQ=w224-h497-k-no
ChIJIyl2tvXNjRIRgXCITxpVLfE,Cafeteria du Village Ighil Takdhibine,All,https://lh5.googleusercontent.com/p/AF1QipOpiBFql_KZYbu0VcL71pvrQS8YwPJSca0o7aWV=w529-h298-k-no
ChIJcZs4HWzHjRIRzqJcz8MyM2M,Palace Cafe,All,https://lh5.googleusercontent.com/p/AF1QipNK_Hg4WYeE691ahRk3WhnFskILPzeny8fNp1w-=w654-h298-k-no
