place_id,place_name,about,link
ChIJf-V9OIKAhYARu8bBG2S6RME,Sightglass Coffee,All,https://lh5.googleusercontent.com/p/AF1QipO0-ukIFYr0j5ptSfY5bgcYoaQ7k_Z-uIYGi5X6=w397-h298-k-no
ChIJf-V9OIKAhYARu8bBG2S6RME,Sightglass Coffee,Latest,https://lh5.googleusercontent.com/p/AF1QipMz6fxULSHfrdvfYlpGe3BFPBppSL4C9k1eNt-k=w224-h298-k-no
ChIJf-V9OIKAhYARu8bBG2S6RME,Sightglass Coffee,Videos,https://lh5.googleusercontent.com/p/AF1QipN4242gRVNwjzfEsM34aR4Tu9leOIcyRYLVynvM=w224-h398-k-no
ChIJf-V9OIKAhYARu8bBG2S6RME,Sightglass Coffee,Menu,https://lh5.googleusercontent.com/p/AF1QipONc-YyW3D23QNFR3DCeoNCbf_4lSXiYNZyozV5=w224-h298-k-no
ChIJf-V9OIKAhYARu8bBG2S6RME,Sightglass Coffee,Food & drink,https://lh5.googleusercontent.com/p/AF1QipNzEyEokpwZiByQmaHpkoNvaRO1g2Ix7Zuy24IL=w224-h298-k-no
ChIJf-V9OIKAhYARu8bBG2S6RME,Sightglass Coffee,Vibe,https://lh5.googleusercontent.com/p/AF1QipPHd3le2RaK0zwfmxALROK0YHCNmu38LBubVRt5=w397-h298-k-no
ChIJf-V9OIKAhYARu8bBG2S6RME,Sightglass Coffee,Cappuccino,https://lh5.googleusercontent.com/p/AF1QipOdkLmN4qQ9ZthQ7u9XrnYR01TwFoptXA-Pdl8g=w250-h298-k-no
ChIJf-V9OIKAhYARu8bBG2S6RME,Sightglass Coffee,Croissant,https://lh5.googleusercontent.com/p/AF1QipNvIcypZUSVi6HsBrlzue8mH7oAGd9Ia7PM2BNU=w397-h298-k-no
ChIJf-V9OIKAhYARu8bBG2S6RME,Sightglass Coffee,Latte,https://lh5.googleusercontent.com/p/AF1QipNC6UJYrYVXGLlOLevF7PY4VcJmb9NfbNzxhucy=w224-h298-k-no
ChIJf-V9OIKAhYARu8bBG2S6RME,Sightglass Coffee,Iced coffee,https://lh5.googleusercontent.com/p/AF1QipPwWwc5iYTfqY-y5hG3N_Ni-Isnvj3bnQ4h2xM3=w224-h298-k-no
ChIJf-V9OIKAhYARu8bBG2S6RME,Sightglass Coffee,Coffee,https://lh5.googleusercontent.com/p/AF1QipOhjKoU6hntQH07YZG5EMpLGBX6UcGU11dlgJuK=w529-h298-k-no
ChIJf-V9OIKAhYARu8bBG2S6RME,Sightglass Coffee,Street View & 360deg,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZqCD7duWDAilraNg-HhQcQ&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=300&pitch=-20&thumbfov=100
ChIJdQfz0dZ_j4AR0eK1uTOUYgc,Philz Coffee,All,https://lh5.googleusercontent.com/p/AF1QipOEEsYQmpvhq-4zVp_oiVQBu5T0rG02e8pBLHq0=w451-h298-k-no
ChIJdQfz0dZ_j4AR0eK1uTOUYgc,Philz Coffee,Menu,https://lh5.googleusercontent.com/p/AF1QipPEzhbjzSOtYiYJLm8IlXLUXEMHVD2nmUlRPILo=w397-h298-k-no
ChIJdQfz0dZ_j4AR0eK1uTOUYgc,Philz Coffee,Videos,https://lh5.googleusercontent.com/p/AF1QipMm_p4bjx2eP94I-SE-JiTDe4dB-TZiRPJpp2F6=w224-h398-k-no
ChIJdQfz0dZ_j4AR0eK1uTOUYgc,Philz Coffee,Food & drink,https://lh5.googleusercontent.com/p/AF1QipPnWS7e7I6H-kABqAsT1w4ebQfjbL9ra8bWZRzd=w224-h336-k-no
ChIJdQfz0dZ_j4AR0eK1uTOUYgc,Philz Coffee,Vibe,https://lh5.googleusercontent.com/p/AF1QipNIsA5sp7490wx5dWtz1PMDNdQ24G21_N8XIcUu=w224-h298-k-no-pi-10-ya80-ro0-fo100
ChIJdQfz0dZ_j4AR0eK1uTOUYgc,Philz Coffee,By owner,https://lh5.googleusercontent.com/p/AF1QipMI_SSoGr1Xf1hA5I7J2_MvgOxmXcJlhR8O78gf=w224-h338-k-no
ChIJdQfz0dZ_j4AR0eK1uTOUYgc,Philz Coffee,Street View & 360deg,https://lh5.googleusercontent.com/p/AF1QipPgGiDFb-a4aurLiRfebKT_QUih6wNGP2TTmc4X=w224-h298-k-no-pi-20-ya180-ro0-fo100
ChIJF_paIXuAhYARO8nSqGWwaLo,Philz Coffee,All,https://lh5.googleusercontent.com/p/AF1QipMUARHWP3_kyaO_QZ4Gh3dowp_9GN8pXrXqn8Yq=w397-h298-k-no
ChIJF_paIXuAhYARO8nSqGWwaLo,Philz Coffee,Menu,https://lh5.googleusercontent.com/p/AF1QipNz56ncaz52LdbLUDDzDu3Owe5Nw_TDGu0UI-0T=w397-h298-k-no
ChIJF_paIXuAhYARO8nSqGWwaLo,Philz Coffee,Videos,https://lh5.googleusercontent.com/p/AF1QipNfALJy12d9r84aYpFSDj0DKuAHpNv7h8RH5mz5=w529-h298-k-no
ChIJF_paIXuAhYARO8nSqGWwaLo,Philz Coffee,Food & drink,https://lh5.googleusercontent.com/p/AF1QipPzKHDvOuMVl_-P2vlJ-zklSmAXrxYYSWIIt-1G=w224-h298-k-no
ChIJF_paIXuAhYARO8nSqGWwaLo,Philz Coffee,Vibe,https://lh5.googleusercontent.com/p/AF1QipMMMsidzpE2GQrS4-IiszG7w8tFLwUqPvXb-_T8=w397-h298-k-no
ChIJF_paIXuAhYARO8nSqGWwaLo,Philz Coffee,Cold brew coffee,https://lh5.googleusercontent.com/p/AF1QipMcBFhEFRG44JqeLWAraSuFi2-U_YBXhOqL-zQ-=w224-h298-k-no
ChIJF_paIXuAhYARO8nSqGWwaLo,Philz Coffee,Avocado toast,https://lh5.googleusercontent.com/p/AF1QipOk9WubHO_GV2hWQn0y33H2LjRnEDOz-abn5OqN=w397-h298-k-no
ChIJF_paIXuAhYARO8nSqGWwaLo,Philz Coffee,By owner,https://lh5.googleusercontent.com/p/AF1QipMAcpV9tLP3VuGe-9R9fy3hYOlxMKgW7wnMdm9r=w298-h298-k-no
ChIJF_paIXuAhYARO8nSqGWwaLo,Philz Coffee,Street View & 360deg,https://lh5.googleusercontent.com/p/AF1QipOEL8w0IDNK-LIMN3quoDoVvAnOAfNmjnJn5w7Y=w224-h298-k-no-pi1.6613634-ya115.01021-ro-0.22322515-fo100
ChIJoTMb3PKAhYARsXkQt469sBw,The Coffee Movement,All,https://lh5.googleusercontent.com/p/AF1QipPc69QzR-p5BvFh-N0OHezGNYPFf4F_hZoPEXI=w397-h298-k-no
ChIJoTMb3PKAhYARsXkQt469sBw,The Coffee Movement,Latest,https://lh5.googleusercontent.com/p/AF1QipOtgzSzlz83teNWWE-3MfdPxfT1mA1dKSuCekHt=w224-h298-k-no
