place_id,name,description,is_spending_on_ads,reviews,competitors,website,owner_name,owner_profile_link,featured_image,main_category,categories,rating,workday_timing,closed_on,phone,address,review_keywords,link
ChIJyQXVUByMQTkRSHeadFt6PXg,The Book Cafe,,False,3273,"Name: Cafe Coffee Break - CCB Basni
link: https://www.google.com/maps/search/Cafe+Coffee+Break+-+CCB+Basni/@26.234533400000004,73.0162088?authuser=0&hl=zh-TW&entry=ttu
Reviews: 1197 reviews

Name: Cafe Coffee Break-CCB
link: https://www.google.com/maps/search/Caf%C3%A9+Coffee+Break-CCB/@26.280704,73.0374187?authuser=0&hl=zh-TW&entry=ttu
Reviews: 973 reviews

Name: The Book Cafe Lounge
link: https://www.google.com/maps/search/The+Book+Caf%C3%A9+Lounge/@26.287133599999997,73.0424245?authuser=0&hl=zh-TW&entry=ttu
Reviews: 645 reviews

Name: Coffee Plaza
link: https://www.google.com/maps/search/Coffee+Plaza/@26.278814999999998,73.00200099999999?authuser=0&hl=zh-TW&entry=ttu
Reviews: 92 reviews

Name: Cafe Blue Restaurant
link: https://www.google.com/maps/search/Cafe+Blue+Restaurant/@26.297202799999997,73.02169649999999?authuser=0&hl=zh-TW&entry=ttu
Reviews: 39 reviews",http://www.tbookcafe.com/,The Book Cafe (Ye Zhu ),https://www.google.com/maps/contrib/110567105254386521889,https://lh5.googleusercontent.com/p/AF1QipM5UbzlE9tWmRN6E--jzQEqVfK2S95sW8cbXQpA=w408-h306-k-no,Ka Pei Ting ,"Ka Pei Ting , Zhong Can Guan , Ka Pei Dian , Jia Ting Can Ting , Kuai Can Dian , Yi Da Li Can Ting , Su Shi Can Ting ",4.3,11:00-23:00,Open All Days,+91 74120 41500,"The Book Cafe, Dream Heights, CYB-5 RIICO Cyber Park, Heavy Industrial Area Phase II, Jodhpur, Rajasthan 342005Yin Du ","Shu , Yi Da Li Mian , Wan Shang , He Ping , Shi Wu Pin Zhi , Liao Tian , nachos, Fen Wei ",https://www.google.com/maps/place/The+Book+Caf%C3%A9/data=!4m7!3m6!1s0x39418c1c50d505c9:0x783d7a5b749a7748!8m2!3d26.2530572!4d72.9969186!16s%2Fg%2F11clyfc2db!19sChIJyQXVUByMQTkRSHeadFt6PXg?authuser=0&hl=zh-TW&rclk=1
ChIJz8Xiu1uMQTkR1_XH-oj0Lpk,Cafe Coffee Day - Ratanada,,False,1372,"Name: The Fitoor Cafe
link: https://www.google.com/maps/search/The+Fitoor+Caf%C3%A9/@26.2756564,73.0349603?authuser=0&hl=zh-TW&entry=ttu
Reviews: 900 reviews

Name: D Cafe
link: https://www.google.com/maps/search/D+Cafe/@26.272807,73.0335446?authuser=0&hl=zh-TW&entry=ttu
Reviews: 289 reviews

Name: 2D cafe
link: https://www.google.com/maps/search/2D+cafe/@26.2752123,73.0271063?authuser=0&hl=zh-TW&entry=ttu
Reviews: 153 reviews

Name: Cafe Madeleine
link: https://www.google.com/maps/search/Cafe+Madeleine/@26.279830800000003,73.0305231?authuser=0&hl=zh-TW&entry=ttu
Reviews: 38 reviews

Name: Raj tha cafe
link: https://www.google.com/maps/search/Raj+tha+cafe/@26.2705444,73.0308113?authuser=0&hl=zh-TW&entry=ttu
Reviews: 5 reviews",https://ratanada.cafecoffeeday.com/,Cafe Coffee Day - Ratanada (Ye Zhu ),https://www.google.com/maps/contrib/109398691821064007734,https://lh5.googleusercontent.com/p/AF1QipO8ABkn1zdbu6bHRsdJJ1zxHmhm5O9efmyyc4EH=w426-h240-k-no,Ka Pei Ting ,"Ka Pei Ting , Ka Pei Dian , Wai Mai Zi Qu Can Ting , Gao Bing Dian , Can Ting , San Wen Zhi Dian ",4.1,09:00-23:00,Open All Days,+91 1800 102 5093,"Cafe Coffee Day - Ratanada, Plot 16, Old Dhania House Loco Shed Road, Rajasthan 342001Yin Du ","Hui Yi , Huan Jing , Jing Yan , Jia Ting , Zuo , Pin Zhi , Jia Ge , Liao Tian , Qia Bu Qi Nuo , Zhuang Xiu ",https://www.google.com/maps/place/Caf%C3%A9+Coffee+Day+-+Ratanada/data=!4m7!3m6!1s0x39418c5bbbe2c5cf:0x992ef488fac7f5d7!8m2!3d26.2730472!4d73.0329694!16s%2Fg%2F1txy0qmy!19sChIJz8Xiu1uMQTkR1_XH-oj0Lpk?authuser=0&hl=zh-TW&rclk=1
ChIJjYlS_jOMQTkRQUe9U5MEXNw,Jail Khana,,False,1265,"Name: Cafe 651
link: https://www.google.com/maps/search/Caf%C3%A9+651/@26.274883799999998,73.0060068?authuser=0&hl=zh-TW&entry=ttu
Reviews: 435 reviews

Name: Open House Restaurant
link: https://www.google.com/maps/search/Open+House+Restaurant/@26.2971221,73.0228152?authuser=0&hl=zh-TW&entry=ttu
Reviews: 198 reviews

Name: The Hideout Cafe
link: https://www.google.com/maps/search/The+Hideout+Cafe/@26.250569,72.978349?authuser=0&hl=zh-TW&entry=ttu
Reviews: 112 reviews

Name: Cafe Blue Restaurant
link: https://www.google.com/maps/search/Cafe+Blue+Restaurant/@26.297202799999997,73.02169649999999?authuser=0&hl=zh-TW&entry=ttu
Reviews: 39 reviews

Name: GTS Mobile Repair
link: https://www.google.com/maps/search/GTS+Mobile+Repair/@26.278482699999998,73.0103665?authuser=0&hl=zh-TW&entry=ttu
Reviews: 39 reviews",https://jailkhana.business.site/,Jail Khana (Ye Zhu ),https://www.google.com/maps/contrib/116304542361705106156,https://lh5.googleusercontent.com/p/AF1QipNhcD_A9eKt0a2zsgdrgAqnfr5yu8iorYDUdbtl=w408-h544-k-no,Ka Pei Ting ,Ka Pei Ting ,3.8,10:00-22:00,Open All Days,,"Jail Khana, B Rd, Sardarpura, Jodhpur, Rajasthan 342001Yin Du ","Zhuang Xiu , Shi Wu Pin Zhi , Gai Nian , Zhu Ti Can Ting , Jian Yu , Su Shi Dian , Ju Hui , Tu Pian , Yin Si , Chuang Yi ",https://www.google.com/maps/place/Jail+Khana/data=!4m7!3m6!1s0x39418c33fe52898d:0xdc5c049353bd4741!8m2!3d26.2803354!4d73.0107382!16s%2Fg%2F11bxjdqn1r!19sChIJjYlS_jOMQTkRQUe9U5MEXNw?authuser=0&hl=zh-TW&rclk=1
ChIJRSFM-DqMQTkRqV1AqomCIo8,Cafe Coffee Day,,False,1208,"Name: Barista
link: https://www.google.com/maps/search/Barista/@26.2657627,73.01479599999999?authuser=0&hl=zh-TW&entry=ttu
Reviews: 593 reviews

Name: Ob La Di Cafe
link: https://www.google.com/maps/search/Ob+La+Di+Cafe/@26.272133,73.00446400000001?authuser=0&hl=zh-TW&entry=ttu
Reviews: 233 reviews

Name: Cafe coffee treat
link: https://www.google.com/maps/search/Cafe+coffee+treat/@26.273805,73.0041665?authuser=0&hl=zh-TW&entry=ttu
Reviews: 217 reviews

Name: GTS Mobile Repair
link: https://www.google.com/maps/search/GTS+Mobile+Repair/@26.278482699999998,73.0103665?authuser=0&hl=zh-TW&entry=ttu
Reviews: 39 reviews

Name: 15 Shades Cafe And Lounge
link: https://www.google.com/maps/search/15+Shades+Cafe+And+Lounge/@26.272362599999997,73.0033042?authuser=0&hl=zh-TW&entry=ttu
Reviews: 6 reviews",https://sectoreshastrinagar.cafecoffeeday.com/,Cafe Coffee Day (Ye Zhu ),https://www.google.com/maps/contrib/101212362311190160907,https://lh5.googleusercontent.com/p/AF1QipNix6xsumdpKk6fYp23NzdbDM-C4wIGJJDcQF5v=w426-h240-k-no,Ka Pei Ting ,"Ka Pei Ting , Ka Pei Dian , Wai Mai Zi Qu Can Ting , Gao Bing Dian , Can Ting , San Wen Zhi Dian ",4.2,09:00-23:00,Open All Days,+91 1800 102 5093,"Cafe Coffee Day, Nirmal Sadan, 172/A, Residency Rd, Sindhi Colony, Sector-E, Shastri Nagar, Jodhpur, Rajasthan 342001Yin Du ","Zuo , Hui Yi , Jing Yan , He Ping , Huan Jing , Xiao Chi , outlet, atmosphere, Jia Ju , Jia Ting ",https://www.google.com/maps/place/Caf%C3%A9+Coffee+Day/data=!4m7!3m6!1s0x39418c3af84c2145:0x8f228289aa405da9!8m2!3d26.2718722!4d73.0079248!16s%2Fg%2F11b8090t71!19sChIJRSFM-DqMQTkRqV1AqomCIo8?authuser=0&hl=zh-TW&rclk=1
ChIJPyJuvOqLQTkRQXC8pQOQ-2Y,Cafe Coffee Break - CCB Basni,,False,1197,"Name: The Book Cafe
link: https://www.google.com/maps/search/The+Book+Caf%C3%A9/@26.2530572,72.9969186?authuser=0&hl=zh-TW&entry=ttu
Reviews: 3274 reviews

Name: Cafe Coffee Break-CCB
link: https://www.google.com/maps/search/Caf%C3%A9+Coffee+Break-CCB/@26.280704,73.0374187?authuser=0&hl=zh-TW&entry=ttu
Reviews: 973 reviews

Name: Arabica Cafe Club
link: https://www.google.com/maps/search/Arabica+Cafe+Club/@26.2375913,73.0058966?authuser=0&hl=zh-TW&entry=ttu
Reviews: 797 reviews

Name: Cafe Blue Restaurant
link: https://www.google.com/maps/search/Cafe+Blue+Restaurant/@26.297202799999997,73.02169649999999?authuser=0&hl=zh-TW&entry=ttu
Reviews: 39 reviews",http://cafecoffeebreak.in/,Cafe Coffee Break - CCB Basni (Ye Zhu ),https://www.google.com/maps/contrib/112061696216542589492,https://lh5.googleusercontent.com/p/AF1QipNeRSEF3WVmrDJ6hQJRp08RsD3l0iSyDAAD_nRJ=w520-h240-k-no,Ka Pei Ting ,"Ka Pei Ting , Wu Fang , Yin Du Can Ting ",4.6,10:00-22:30,Open All Days,+91 86960 12525,"Cafe Coffee Break - CCB Basni, 187, District Shopping Center, Saraswati Nagar, Jodhpur, Rajasthan 342005Yin Du ","Jing Yan , Pi Sa , Xing Wei , Huan Jing , Nai Xi , Cai , Zhuang Xiu , Shi Wu Pin Zhi ",https://www.google.com/maps/place/Cafe+Coffee+Break+-+CCB+Basni/data=!4m7!3m6!1s0x39418beabc6e223f:0x66fb9003a5bc7041!8m2!3d26.2345334!4d73.0162088!16s%2Fg%2F11h718xx46!19sChIJPyJuvOqLQTkRQXC8pQOQ-2Y?authuser=0&hl=zh-TW&rclk=1
ChIJ3WnaNbeNQTkRAwA__HCvzrU,Stepwell Cafe,,False,1025,"Name: Namaste Cafe
link: https://www.google.com/maps/search/Namaste+Cafe/@26.296751,73.02196839999999?authuser=0&hl=zh-TW&entry=ttu
Reviews: 352 reviews

Name: cafe laalten jodhpur
link: https://www.google.com/maps/search/cafe+laalten+jodhpur/@26.298035799999997,73.0230576?authuser=0&hl=zh-TW&entry=ttu
Reviews: 326 reviews

Name: Cafe Sheesh Mahal
link: https://www.google.com/maps/search/Caf%C3%A9+Sheesh+Mahal/@26.2963031,73.0241375?authuser=0&hl=zh-TW&entry=ttu
Reviews: 141 reviews

Name: Blue street cafe n restaurant
link: https://www.google.com/maps/search/Blue+street+caf%C3%A9+n+restaurant/@26.2965987,73.0142327?authuser=0&hl=zh-TW&entry=ttu
Reviews: 104 reviews

Name: Cafe Blue Restaurant
link: https://www.google.com/maps/search/Cafe+Blue+Restaurant/@26.297202799999997,73.02169649999999?authuser=0&hl=zh-TW&entry=ttu
Reviews: 39 reviews",http://stepwellcafe.com/,Stepwell Cafe (Ye Zhu ),https://www.google.com/maps/contrib/111105791294168262998,https://lh5.googleusercontent.com/p/AF1QipPj455YhuhItBGTrhUX6KSiCo9QbYM0Y5HMsWGB=w408-h306-k-no,Ka Pei Ting ,"Ka Pei Ting , Ka Pei Dian , Can Ting ",4,11:00-23:00,Open All Days,+91 291 263 6455,"Stepwell Cafe, Tunwarji Ka, Jhalra Makrana Mohalla, Jodhpur, Rajasthan 342001Yin Du ","pizza, Pi Jiu , Wu Ding , Di Ban , Shu Liang , Qiang , Leng Qi , Shi Zhong ",https://www.google.com/maps/place/Stepwell+Caf%C3%A9/data=!4m7!3m6!1s0x39418db735da69dd:0xb5ceaf70fc3f0003!8m2!3d26.2971278!4d73.0228302!16s%2Fg%2F11cmcg0ggn!19sChIJ3WnaNbeNQTkRAwA__HCvzrU?authuser=0&hl=zh-TW&rclk=1
ChIJY_MY9laMQTkRCQuczaDTKH4,Cafe Coffee Break-CCB,,False,974,"Name: The Book Cafe
link: https://www.google.com/maps/search/The+Book+Caf%C3%A9/@26.2530572,72.9969186?authuser=0&hl=zh-TW&entry=ttu
Reviews: 3274 reviews

Name: Cafe Coffee Break - CCB Basni
link: https://www.google.com/maps/search/Cafe+Coffee+Break+-+CCB+Basni/@26.234533400000004,73.0162088?authuser=0&hl=zh-TW&entry=ttu
Reviews: 1197 reviews

Name: Escape Cafe
link: https://www.google.com/maps/search/Escape+Caf%C3%A9/@26.279049300000004,73.0373944?authuser=0&hl=zh-TW&entry=ttu
Reviews: 812 reviews

Name: The Book Cafe Lounge
link: https://www.google.com/maps/search/The+Book+Caf%C3%A9+Lounge/@26.287133599999997,73.0424245?authuser=0&hl=zh-TW&entry=ttu
Reviews: 645 reviews

Name: Cafe Blue Restaurant
link: https://www.google.com/maps/search/Cafe+Blue+Restaurant/@26.297202799999997,73.02169649999999?authuser=0&hl=zh-TW&entry=ttu
Reviews: 39 reviews",http://www.cafecoffeebreak.in/,Cafe Coffee Break-CCB (Ye Zhu ),https://www.google.com/maps/contrib/112770465746915161873,https://lh5.googleusercontent.com/p/AF1QipOw72D9SJy_qPpXlALsqCQ4-yl-HFkIf3oYN3Gq=w408-h267-k-no,Ka Pei Ting ,"Ka Pei Ting , Zao Can Can Ting , Ka Pei Dian , Kuai Can Dian , Su Shi Can Ting ",4.4,09:00-21:00,Open All Days,+91 97995 52525,"20, Cafe Coffee Break-CCB, West Patel Nagar, Circuit House Rd, near On The Rock, Ajit Colony, Jodhpur, Rajasthan 342001Yin Du ","Pi Sa , Qing Lu , Nai Xi , Xing Wei , Zuo , Zi Ran , Ju Hui , Yin Si , Li Mao ",https://www.google.com/maps/place/Caf%C3%A9+Coffee+Break-CCB/data=!4m7!3m6!1s0x39418c56f618f363:0x7e28d3a0cd9c0b09!8m2!3d26.280704!4d73.0374187!16s%2Fg%2F11clsfpd5l!19sChIJY_MY9laMQTkRCQuczaDTKH4?authuser=0&hl=zh-TW&rclk=1
ChIJFSZRD1eMQTkRW-ydDjHRWfo,Cafe Frespresso and 360 wood fire pizzeria,,False,809,"Name: The Fitoor Cafe
link: https://www.google.com/maps/search/The+Fitoor+Caf%C3%A9/@26.2756564,73.0349603?authuser=0&hl=zh-TW&entry=ttu
Reviews: 900 reviews

Name: Escape Cafe
link: https://www.google.com/maps/search/Escape+Caf%C3%A9/@26.279049300000004,73.0373944?authuser=0&hl=zh-TW&entry=ttu
Reviews: 812 reviews

Name: Amigos Cafe
link: https://www.google.com/maps/search/Amigos+Caf%C3%A9/@26.2692074,73.0188465?authuser=0&hl=zh-TW&entry=ttu
Reviews: 550 reviews

Name: Cafe 651
link: https://www.google.com/maps/search/Caf%C3%A9+651/@26.274883799999998,73.0060068?authuser=0&hl=zh-TW&entry=ttu
Reviews: 435 reviews

Name: The Cafe and Lounge
link: https://www.google.com/maps/search/The+Caf%C3%A9+and+Lounge/@26.273215699999998,73.0305913?authuser=0&hl=zh-TW&entry=ttu
Reviews: 95 reviews",http://www.frespresso.com/,Cafe Frespresso and 360 wood fire pizzeria (Ye Zhu ),https://www.google.com/maps/contrib/108336792211378037284,https://lh5.googleusercontent.com/p/AF1QipPp3C_ej2Ys9lSO8SuV1uYQHSJCd1wd5hG2xvIG=w427-h240-k-no,Ka Pei Ting ,"Ka Pei Ting , Zao Can Can Ting , Ka Pei Dian , Bo Bing Su Di , Su Shi Can Ting ",4.2,11:00-23:00,Open All Days,+91 97823 66025,"Cafe Frespresso and 360 wood fire pizzeria, Circuit House Rd, opposite Suma Petrol Pump, East Patel Nagar, Jodhpur, Rajasthan 342001Yin Du ","Pi Sa , Jia Ting , Pin Zhi , Jing Yan , Nai Xi , Ting Che , Shu Liang , Shu Tiao ",https://www.google.com/maps/place/Caf%C3%A9+Frespresso+and+360+wood+fire+pizzeria/data=!4m7!3m6!1s0x39418c570f512615:0xfa59d1310e9dec5b!8m2!3d26.2797253!4d73.0370505!16s%2Fg%2F11c0rm2mjy!19sChIJFSZRD1eMQTkRW-ydDjHRWfo?authuser=0&hl=zh-TW&rclk=1
ChIJJbdjVuGLQTkRC-1yVSHHsnw,Arabica Cafe Club,,False,796,"Name: Cafe Coffee Break - CCB Basni
link: https://www.google.com/maps/search/Cafe+Coffee+Break+-+CCB+Basni/@26.234533400000004,73.0162088?authuser=0&hl=zh-TW&entry=ttu
Reviews: 1197 reviews

Name: Amigos Cafe
link: https://www.google.com/maps/search/Amigos+Caf%C3%A9/@26.2692074,73.0188465?authuser=0&hl=zh-TW&entry=ttu
Reviews: 550 reviews

Name: cafe laalten jodhpur
link: https://www.google.com/maps/search/cafe+laalten+jodhpur/@26.298035799999997,73.0230576?authuser=0&hl=zh-TW&entry=ttu
Reviews: 326 reviews

Name: B2gether Cafe
link: https://www.google.com/maps/search/B2gether+Cafe/@26.2525847,72.9966772?authuser=0&hl=zh-TW&entry=ttu
Reviews: 272 reviews

Name: Ark the mitra cafe
link: https://www.google.com/maps/search/Ark+the+mitra+cafe/@26.233795299999997,73.0182397?authuser=0&hl=zh-TW&entry=ttu
Reviews: 118 reviews",http://www.arabicacafeclub.com/,Arabica Cafe Club (Ye Zhu ),https://www.google.com/maps/contrib/106794922402155711870,https://lh5.googleusercontent.com/p/AF1QipM2fHIdOCEc6bevzGcnl5fM11eKF72lOIsmT4yl=w427-h240-k-no,Ka Pei Ting ,Ka Pei Ting ,4.3,10:00-01:30,Open All Days,+91 87694 12481,"Arabica Cafe Club, Street Number 4, 2nd Phase, M.I.A. 1st Phase, Basni, Basni, Jodhpur, Rajasthan 342008Yin Du ","San Ming Zhi , Pi Sa , Jia Ting , Nai Xi , Jing Yan , Shi Wu Pin Zhi , Huan Jing , Han Bao , Rong Hua ",https://www.google.com/maps/place/Arabica+Cafe+Club/data=!4m7!3m6!1s0x39418be15663b725:0x7cb2c7215572ed0b!8m2!3d26.2375913!4d73.0058966!16s%2Fg%2F11f5429st0!19sChIJJbdjVuGLQTkRC-1yVSHHsnw?authuser=0&hl=zh-TW&rclk=1
ChIJrytDu0eJQTkRK_zVpjZbTi4,Mokaaz Cafe,,False,692,"Name: Arabica Cafe Club
link: https://www.google.com/maps/search/Arabica+Cafe+Club/@26.2375913,73.0058966?authuser=0&hl=zh-TW&entry=ttu
Reviews: 797 reviews

Name: Amigos Cafe
link: https://www.google.com/maps/search/Amigos+Caf%C3%A9/@26.2692074,73.0188465?authuser=0&hl=zh-TW&entry=ttu
Reviews: 550 reviews

Name: Cafe 651
link: https://www.google.com/maps/search/Caf%C3%A9+651/@26.274883799999998,73.0060068?authuser=0&hl=zh-TW&entry=ttu
Reviews: 435 reviews

Name: Shivam restaurant & cafe espresso
link: https://www.google.com/maps/search/Shivam+restaurant+%26+cafe+espresso/@26.296252199999998,73.0228188?authuser=0&hl=zh-TW&entry=ttu
Reviews: 42 reviews",https://fudr.in/welcome/1220001,Mokaaz Cafe (Ye Zhu ),https://www.google.com/maps/contrib/116204064318951778094,https://lh5.googleusercontent.com/p/AF1QipOORFRuYm4OurWI55Rc-4HHyVqGAvy6Ae0pEgI0=w408-h306-k-no,Ka Pei Dian ,"Ka Pei Dian , Kuai Can Dian , Can Ting , Su Shi Can Ting ",4.2,14:00-04:00,Open All Days,+91 73000 98981,"Mokaaz Cafe, near DPS school, Chanakya Puram, Pal Gaon, Jodhpur, Rajasthan 342014Yin Du ","Wan Shang , Zhuang Xiu , He Ping , Jia Ting , Han Bao , Wu Ding , Pi Sa , Shi Wu Pin Zhi , Gao Su Gong Lu ",https://www.google.com/maps/place/Mokaaz+Caf%C3%A9/data=!4m7!3m6!1s0x39418947bb432baf:0x2e4e5b36a6d5fc2b!8m2!3d26.2216358!4d72.9714427!16s%2Fg%2F11bxd87jsj!19sChIJrytDu0eJQTkRK_zVpjZbTi4?authuser=0&hl=zh-TW&rclk=1
