place_id,place_name,about,link
ChIJTzUNVlPJeA0RxpEpOzQ1AkA,Cafe London,All,https://lh5.googleusercontent.com/p/AF1QipPg7oYSNhwjyx47H5den-ZYyGuIjw30S7bwjo7A=w447-h298-k-no
ChIJTzUNVlPJeA0RxpEpOzQ1AkA,Cafe London,Food & drink,https://lh5.googleusercontent.com/p/AF1QipNa_5WJDzejmOJnR2l_UVueiy1PPN4GR2jUUPV_=w397-h298-k-no
ChIJTzUNVlPJeA0RxpEpOzQ1AkA,Cafe London,Videos,https://lh5.googleusercontent.com/p/AF1QipO4dZtOliM4LWyypOe5gtyz8u4di_x9VeOqDaf_=w529-h298-k-no
ChIJTzUNVlPJeA0RxpEpOzQ1AkA,Cafe London,Vibe,https://lh5.googleusercontent.com/p/AF1QipOFO4aenvxvbRzZQnt-FU0gqCbolsVMWjOVkgVj=w397-h298-k-no
ChIJBxKfBHzJeA0R-O8bfMP6OL8,Cafe Istanbul,All,https://lh5.googleusercontent.com/p/AF1QipPrnm6IrO5IuLasc75Y4bXDjcAYYkSVIFRPldYY=w224-h439-k-no
ChIJBxKfBHzJeA0R-O8bfMP6OL8,Cafe Istanbul,Food & drink,https://lh5.googleusercontent.com/p/AF1QipNhndmJ1XKEXSnYyGmmeOfRkTzHjM_4yNWPqOCN=w224-h298-k-no
ChIJBxKfBHzJeA0R-O8bfMP6OL8,Cafe Istanbul,Vibe,https://lh5.googleusercontent.com/p/AF1QipPyDAHmgbJPu9Cu6SVUC5OlFkGrfUo2kp9EayG1=w224-h298-k-no
ChIJBxKfBHzJeA0R-O8bfMP6OL8,Cafe Istanbul,Coffee,https://lh5.googleusercontent.com/p/AF1QipNNhs3wy0ewSwzc0Rrjs7BrmCjGCEeAnYmE7JlZ=w224-h398-k-no
ChIJkR7p6x_JeA0RrenBBfSu0hs,Angel patry,All,https://lh5.googleusercontent.com/p/AF1QipOGGc-a70Wapmf506cuTn5jujctOzgv38CLW-Bg=w298-h298-k-no
ChIJkR7p6x_JeA0RrenBBfSu0hs,Angel patry,Food & drink,https://lh5.googleusercontent.com/p/AF1QipNfan85w_1YUBy6lgWKux-hXcCZ2SbgCtuCQ3Ax=w398-h298-k-no
ChIJkR7p6x_JeA0RrenBBfSu0hs,Angel patry,Vibe,https://lh5.googleusercontent.com/p/AF1QipN4Wr2QDnQ4xLE83WqB_bRyRswEuOijjvtNW6Tg=w224-h298-k-no
ChIJIwIFJ07JeA0R3Da2eCOLLHo,L'Esperance Club,All,https://lh5.googleusercontent.com/p/AF1QipNtUzgcYPHdgIVPKL0UNDX0sutWMxzrh7jWhUDw=w397-h298-k-no
