place_id,place_name,about,link
ChIJGbKGY1ZDjhIRdIublTzAOrA,Cafeteria Mesbah (ex: les impots),All,https://lh5.googleusercontent.com/p/AF1QipPL41TpdjtNJR-fFXnI-b98skKkFBFJjnpD-xov=w224-h298-k-no
ChIJGbKGY1ZDjhIRdIublTzAOrA,Cafeteria Mesbah (ex: les impots),Food & drink,https://lh5.googleusercontent.com/p/AF1QipN4BGTDof1g0_dN6KOkb-gjj4I27LU3-84glhBQ=w224-h298-k-no
ChIJGbKGY1ZDjhIRdIublTzAOrA,Cafeteria Mesbah (ex: les impots),Vibe,https://lh5.googleusercontent.com/p/AF1QipMrowjTwLtRF1ffAMupu99IKHXSe7jCx6TVUFQH=w224-h298-k-no
ChIJGbKGY1ZDjhIRdIublTzAOrA,Cafeteria Mesbah (ex: les impots),By owner,https://lh5.googleusercontent.com/p/AF1QipP6Acgdb8HF-S_M6ycH-kNKdoBX-phLkJ3CygZ1=w224-h298-k-no
ChIJh1_sVe1ojhIRqeIHg9X38Kc,Cafeteria Bouchaoui,All,https://lh5.googleusercontent.com/p/AF1QipMUcmn68fQUhIll8V_qeDi-0XS6w-WwTfOI8Ezx=w397-h298-k-no
ChIJh1_sVe1ojhIRqeIHg9X38Kc,Cafeteria Bouchaoui,Food & drink,https://lh5.googleusercontent.com/p/AF1QipN-Bd31QIOnC-CNvwY7Zibbei-f4WyE7fVj-uoC=w224-h298-k-no
ChIJh1_sVe1ojhIRqeIHg9X38Kc,Cafeteria Bouchaoui,Videos,https://lh5.googleusercontent.com/p/AF1QipNHaH7rI0IqZ49SnptFX4RZACprQWJBkdmZdo4x=w224-h398-k-no
ChIJh1_sVe1ojhIRqeIHg9X38Kc,Cafeteria Bouchaoui,Vibe,https://lh5.googleusercontent.com/p/AF1QipOFYlZeKCRCLc1ue0Ox0CIKJ5t_9Xe2A7RepcSa=w398-h298-k-no
ChIJh1_sVe1ojhIRqeIHg9X38Kc,Cafeteria Bouchaoui,Coffee,https://lh5.googleusercontent.com/p/AF1QipOASetrVgHx5gb7BjJoh-jsthDw-6E5qUN6_nfm=w224-h298-k-no
ChIJQUpylKBdjhIRIJfhoB0h2Nk,shy lfn,All,https://lh5.googleusercontent.com/p/AF1QipPh2PDwx03adEzwiB3wrA1rBeqJlJttuY5HZBF9=w224-h398-k-no
ChIJQUpylKBdjhIRIJfhoB0h2Nk,shy lfn,Food & drink,https://lh5.googleusercontent.com/p/AF1QipPMrd_UJJ5wRIR93xJOoq--Za_FW3iqlGD_Ff4A=w224-h298-k-no
