place_id,place_name,about,link
ChIJJWi-Sv8LjxIRW5vHIsdAODs,Cafe Elrahma,All,https://lh5.googleusercontent.com/p/AF1QipN2Rcte7juktpu0BNJONmK0i0V2qP-mTXvspMXQ=w374-h298-k-no
ChIJJWi-Sv8LjxIRW5vHIsdAODs,Cafe Elrahma,Food & drink,https://lh5.googleusercontent.com/p/AF1QipN2Rcte7juktpu0BNJONmK0i0V2qP-mTXvspMXQ=w374-h298-k-no
ChIJ69Q2qpinjxIR8BrYG6knAEM,Talia coffeshop,All,https://lh5.googleusercontent.com/p/AF1QipOmxLATx5BMQjGv_SMIac8wmhVO7QAHOvNi7y86=w224-h298-k-no
ChIJ69Q2qpinjxIR8BrYG6knAEM,Talia coffeshop,Latest,https://lh5.googleusercontent.com/p/AF1QipNnJ0ldWsvQ9dQdWFONvOlH59UjaO4W2YtJpyRB=w224-h398-k-no
ChIJ69Q2qpinjxIR8BrYG6knAEM,Talia coffeshop,Videos,https://lh5.googleusercontent.com/p/AF1QipPxKgx-G9VL8GIAtr3bmNCwmwihgD1HTSgFXb-Z=w224-h398-k-no
ChIJ69Q2qpinjxIR8BrYG6knAEM,Talia coffeshop,Food & drink,https://lh5.googleusercontent.com/p/AF1QipN5WkgV2HYmJvLaprghr9vUH-bTi5qQ_k1S_b-C=w662-h298-k-no
ChIJ69Q2qpinjxIR8BrYG6knAEM,Talia coffeshop,Vibe,https://lh5.googleusercontent.com/p/AF1QipPsEVWDFKqKLSpNu-MzLgo5K6RvOI8MbQul2ikn=w397-h298-k-no
ChIJ69Q2qpinjxIR8BrYG6knAEM,Talia coffeshop,Coffee,https://lh5.googleusercontent.com/p/AF1QipMIxXWanSSXJLdjwApnW326fTDxj3EeLTN-ByeV=w224-h298-k-no
ChIJ125KcrIHjxIRRbYblt2Ip2A,Cafe,All,https://lh5.googleusercontent.com/p/AF1QipOShmWot159tLyQ7mILeEpTCMOvR9X-eEnWEFA7=w224-h298-k-no
ChIJ125KcrIHjxIRRbYblt2Ip2A,Cafe,Food & drink,https://lh5.googleusercontent.com/p/AF1QipOslt-RnhLvqiIKNvxu3kpU5uBB62ve0ONtizrW=w317-h298-k-no
ChIJ125KcrIHjxIRRbYblt2Ip2A,Cafe,Vibe,https://lh5.googleusercontent.com/p/AF1QipPVvlQVZY7Pftp2NzoRu6B8cOYFJQZotWWBmBYJ=w224-h373-k-no
ChIJpcQwTsGpjxIRkt8vTVuqsZ8,Cafe mrd Qrwmy,All,https://lh5.googleusercontent.com/p/AF1QipNHiDGXWlzWqv5tw1EhJxvJXlez40EzZWn7Uu1S=w224-h298-k-no
ChIJpcQwTsGpjxIRkt8vTVuqsZ8,Cafe mrd Qrwmy,Food & drink,https://lh5.googleusercontent.com/p/AF1QipNiJyaaE22PxwptRLYpUTYdJp8760Loov_2P5wd=w447-h298-k-no
ChIJpcQwTsGpjxIRkt8vTVuqsZ8,Cafe mrd Qrwmy,Vibe,https://lh5.googleusercontent.com/p/AF1QipNHiDGXWlzWqv5tw1EhJxvJXlez40EzZWn7Uu1S=w224-h298-k-no
