place_id,place_name,about,link
ChIJTzUNVlPJeA0RxpEpOzQ1AkA,Cafe London,All,https://lh5.googleusercontent.com/p/AF1QipPg7oYSNhwjyx47H5den-ZYyGuIjw30S7bwjo7A=w447-h298-k-no
ChIJTzUNVlPJeA0RxpEpOzQ1AkA,Cafe London,Food & drink,https://lh5.googleusercontent.com/p/AF1QipNa_5WJDzejmOJnR2l_UVueiy1PPN4GR2jUUPV_=w397-h298-k-no
ChIJTzUNVlPJeA0RxpEpOzQ1AkA,Cafe London,Videos,https://lh5.googleusercontent.com/p/AF1QipO4dZtOliM4LWyypOe5gtyz8u4di_x9VeOqDaf_=w529-h298-k-no
ChIJTzUNVlPJeA0RxpEpOzQ1AkA,Cafe London,Vibe,https://lh5.googleusercontent.com/p/AF1QipOFO4aenvxvbRzZQnt-FU0gqCbolsVMWjOVkgVj=w397-h298-k-no
ChIJn18YTmLJeA0RKwsqa2LdzWc,cafe,All,https://lh5.googleusercontent.com/p/AF1QipONrx15vuLufliGFSt59G3syqLZhFgfoiV432Bk=w397-h298-k-no
ChIJn18YTmLJeA0RKwsqa2LdzWc,cafe,Food & drink,https://lh5.googleusercontent.com/p/AF1QipMfN_NEKEakXlny-4MH8BxEyGK3bjOBaiS_TvUp=w298-h298-k-no
ChIJn18YTmLJeA0RKwsqa2LdzWc,cafe,Videos,https://lh5.googleusercontent.com/p/AF1QipOvusJKXZu33eyNdnaftT584pWdD0yCL-w6frh_=w224-h398-k-no
ChIJn18YTmLJeA0RKwsqa2LdzWc,cafe,Vibe,https://lh5.googleusercontent.com/p/AF1QipPae4vg-iPnQ4MO_sKBF3pPpxCT3gA9AWCOs2WZ=w298-h298-k-no
ChIJNYlm4rvJeA0R_Z8JWTT6k6Y,Cafeteria 007,All,https://lh5.googleusercontent.com/p/AF1QipPprNAsn0M2DIGMm27COmTa4v5WZyiEgC-1IWye=w529-h298-k-no
ChIJNYlm4rvJeA0R_Z8JWTT6k6Y,Cafeteria 007,Vibe,https://lh5.googleusercontent.com/p/AF1QipOSKrmiEIgjhRD_JLtdUxzkeCdGzN0kvroIvLA8=w224-h298-k-no
ChIJ0whqg9fJeA0RZwEY4IFx_bo,Cafeteria Fares,All,https://lh5.googleusercontent.com/p/AF1QipMhp-4F2XRNRi1pXzWkAaVLDSiDkOtEjfoMEHJf=w224-h298-k-no
ChIJ0whqg9fJeA0RZwEY4IFx_bo,Cafeteria Fares,Vibe,https://lh5.googleusercontent.com/p/AF1QipMhp-4F2XRNRi1pXzWkAaVLDSiDkOtEjfoMEHJf=w224-h298-k-no
