place_id,place_name,about,link
ChIJPTNLoGmljRIR-H1F2XpWngA,L'ami Gourmet,All,https://lh5.googleusercontent.com/p/AF1QipPbhtiU3tEjeA8RF-ZkNwWk5A7rGTi5ITWzjIKu=w224-h298-k-no
ChIJPTNLoGmljRIR-H1F2XpWngA,L'ami Gourmet,Menu,https://lh5.googleusercontent.com/p/AF1QipMPAnwn9ULolMUaNgdZq3CxczNcqsLt_YPbbSuc=w224-h298-k-no
ChIJPTNLoGmljRIR-H1F2XpWngA,L'ami Gourmet,Videos,https://lh5.googleusercontent.com/p/AF1QipM6me4TqASo3yO6hFCciTJELM8cgG3YlRls5Ygd=w224-h398-k-no
ChIJPTNLoGmljRIR-H1F2XpWngA,L'ami Gourmet,Food & drink,https://lh5.googleusercontent.com/p/AF1QipPWaQBcEIvaHshKzUxVrl6ucXIDiXthIkh_gtPA=w397-h298-k-no
ChIJPTNLoGmljRIR-H1F2XpWngA,L'ami Gourmet,Vibe,https://lh5.googleusercontent.com/p/AF1QipOS8cDudRSFlfxS5jJlqE2SDGU5NrladwkN3c1-=w397-h298-k-no
ChIJmRb9pRapjRIRToLyRcFmDmY,Cafeteria,All,https://lh5.googleusercontent.com/p/AF1QipPt2_9A95A7v63TXfk_2SUzG6XmWmJGDprJQLc-=w529-h298-k-no
ChIJmRb9pRapjRIRToLyRcFmDmY,Cafeteria,Videos,https://lh5.googleusercontent.com/p/AF1QipM-JNsy9KOGl4XbaiwmJ3MZ1JbQmxkHOMwbEkZi=w529-h298-k-no
ChIJNZTgMuGnjRIRwCTmacdzjZc,Cafe chez malki El hocine,All,https://lh5.googleusercontent.com/p/AF1QipPcKuW890n6bNRMK5hPKU6OOYUkpNp--8Ph1wQM=w224-h298-k-no
ChIJNZTgMuGnjRIRwCTmacdzjZc,Cafe chez malki El hocine,Vibe,https://lh5.googleusercontent.com/p/AF1QipPcKuW890n6bNRMK5hPKU6OOYUkpNp--8Ph1wQM=w224-h298-k-no
ChIJ1eXSH7S7jRIRWyn3rg68_yk,La cabane cafeteria,All,https://lh5.googleusercontent.com/p/AF1QipMN2dujtEOdSOgD0oH9-q21-bHZoovKSfDZfXZO=w397-h298-k-no
ChIJ1eXSH7S7jRIRWyn3rg68_yk,La cabane cafeteria,Food & drink,https://lh5.googleusercontent.com/p/AF1QipN44oh0VA-GUGNctGvyhKSzz22kujWpIECqFMP6=w238-h298-k-no
ChIJ1eXSH7S7jRIRWyn3rg68_yk,La cabane cafeteria,Vibe,https://lh5.googleusercontent.com/p/AF1QipMF_eFBC1ehIzOxIjYUQBhWB2jatDM-aIJYm4JJ=w397-h298-k-no
ChIJ1eXSH7S7jRIRWyn3rg68_yk,La cabane cafeteria,By owner,https://lh5.googleusercontent.com/p/AF1QipObrObxAcZQH-0WepvEqzSMhY1MjVeQAw1qocNl=w238-h298-k-no
ChIJI7koqKynjRIRS0QK686y2q8,Pause cafe pour ELLE,All,https://lh5.googleusercontent.com/p/AF1QipNcb9zfQk57qU8hx4raEQrhje3LYYt4D8MQQ0g2=w224-h298-k-no
