place_id,place_name,about,link
ChIJ170mBPTRhhIRB5Mkfk3lROk,Kaffeehaus,All,https://lh5.googleusercontent.com/p/AF1QipPHaf92yKDVC2QtHwxY7j3IYS65qoV9DTPEpkgb=w224-h457-k-no
ChIJ170mBPTRhhIRB5Mkfk3lROk,Kaffeehaus,Food & drink,https://lh5.googleusercontent.com/p/AF1QipPg8zkBVE0jf68otgmTnvvJtRyF3G_i7C17N6VW=w397-h298-k-no
ChIJ170mBPTRhhIRB5Mkfk3lROk,Kaffeehaus,Vibe,https://lh5.googleusercontent.com/p/AF1QipNzkTjKfiXGymx1KNSTpa3zynCPcXiW719zjvbb=w397-h298-k-no
ChIJYf100bbRhhIR8FA3dUpSEmQ,D131 Mohamed Djahlane,All,https://lh5.googleusercontent.com/p/AF1QipOgTM38U4V5XKoNSf5AQqiEUNO1YQhuAUEw8dYc=w397-h298-k-no
ChIJW28lTuPRhhIRdb_c5lAiiSY,Cafeteria ITMA,All,https://lh5.googleusercontent.com/p/AF1QipOPGtHkfYfgXYUA7xpFXaqoQuZg7A3UkawJXf1y=w224-h298-k-no
ChIJOwGp5MXRhhIRkGOOUqZBwwk,Le 6 eme Continent,All,https://lh5.googleusercontent.com/p/AF1QipPNJA5LtV9TgQ00nm5I09eMgFovaZbUTUvfK1cN=w613-h298-k-no
ChIJOwGp5MXRhhIRkGOOUqZBwwk,Le 6 eme Continent,Vibe,https://lh5.googleusercontent.com/p/AF1QipMZD62DtgnwuHMsbjutNik8Rv5PK7gu9_Bn7tcS=w613-h298-k-no
ChIJrWmkIdjRhhIRBwrz3KENNWw,Golden House,All,https://lh5.googleusercontent.com/p/AF1QipOA-5xpucNqVlVgz8Y7PmS7daFe4jvyWQi3UAAH=w447-h298-k-no
ChIJrWmkIdjRhhIRBwrz3KENNWw,Golden House,Food & drink,https://lh5.googleusercontent.com/p/AF1QipN1rjHc__6jsGkYn9lryuZYY9SeDcUDOfuj1uG_=w529-h298-k-no
ChIJrWmkIdjRhhIRBwrz3KENNWw,Golden House,Vibe,https://lh5.googleusercontent.com/p/AF1QipNzxJppDNn90XDSEguiEDxf_-ItMKFVVRUZJzyo=w447-h298-k-no
ChIJr_5HtlHQhhIRK7uOnnagfu4,cafe zoubir,All,https://lh5.googleusercontent.com/p/AF1QipOcvFVacUCG9jTKLR1RBO9kcQknf7WqOyL2YNVx=w397-h298-k-no
ChIJr_5HtlHQhhIRK7uOnnagfu4,cafe zoubir,Food & drink,https://lh5.googleusercontent.com/p/AF1QipMSHs6EpGp0PnSc6bNKl-MgUFR1GZISvl-_Eusp=w224-h298-k-no
ChIJYd6-PrjRhhIRQVpSwEsTbzI,Cafe le RMZ Gourmet,All,https://lh5.googleusercontent.com/p/AF1QipOqxqY_mHwGo2i48XwIm84UBMN7xug7j-6P9CZx=w397-h298-k-no
ChIJYd6-PrjRhhIRQVpSwEsTbzI,Cafe le RMZ Gourmet,Vibe,https://lh5.googleusercontent.com/p/AF1QipPWkIF9GmPTRfnRj9cOQ0o9HnZ0te8XN4opKa-5=w397-h298-k-no
ChIJrQAaRJTRhhIRFdHp6Zq2uf0,mqh~ lryn,All,https://lh5.googleusercontent.com/p/AF1QipOSUuo-Ihj4xrJjoXcbm6hJ_DOHqkUcS7l2WUer=w397-h298-k-no
ChIJrQAaRJTRhhIRFdHp6Zq2uf0,mqh~ lryn,Food & drink,https://lh5.googleusercontent.com/p/AF1QipO_DHhKgyxOnjwiBYkLtuESSf11xnOs4k40Oypg=w224-h298-k-no
