place_id,place_name,about,link
ChIJq6qq6m5_hRIRqlOLWTnlguk,mqh~ lsTH,All,https://lh5.googleusercontent.com/p/AF1QipPgaeUJKrvvA8RKfExLQ3VFB2gDEMIiJM_NoFhx=w397-h298-k-no
ChIJq6qq6m5_hRIRqlOLWTnlguk,mqh~ lsTH,Food & drink,https://lh5.googleusercontent.com/p/AF1QipMBc6sxnKPiHcTA80aP6yaCaC1Y-5oV-3B9yxb1=w224-h298-k-no
ChIJq6qq6m5_hRIRqlOLWTnlguk,mqh~ lsTH,Videos,https://lh5.googleusercontent.com/p/AF1QipNQP7DaHk9bAKDIwIZQUB-eWgpdPMmlynh3dUW-=w224-h398-k-no
ChIJq6qq6m5_hRIRqlOLWTnlguk,mqh~ lsTH,Vibe,https://lh5.googleusercontent.com/p/AF1QipPMHnnzrmbnOJdIXa06kQWtrFenlalEE5e37u9p=w397-h298-k-no
ChIJq6nBFSV_hRIR7ypCl0aL8eE,LS Delights,All,https://lh5.googleusercontent.com/p/AF1QipOS_kAWniAKNXLQSRHbQxaqLnp7fwQA5zsAZUBM=w224-h298-k-no
ChIJq6nBFSV_hRIR7ypCl0aL8eE,LS Delights,Food & drink,https://lh5.googleusercontent.com/p/AF1QipMhq_qz_TnWqdHFLnTQUaB1cvYyteXEwbRFjFH8=w224-h298-k-no
ChIJq6nBFSV_hRIR7ypCl0aL8eE,LS Delights,Vibe,https://lh5.googleusercontent.com/p/AF1QipOESBlJnDbFeDAsoS9F0gro-kYhWGA2Vh9XS_kS=w397-h298-k-no
ChIJq6nBFSV_hRIR7ypCl0aL8eE,LS Delights,By owner,https://lh5.googleusercontent.com/p/AF1QipN4wKm80st-__cdmmxghOaeZ7sdziN2dfKMUJCd=w224-h427-k-no
ChIJDTFQo4yfjxIRlmzrhk6evQ4,Tipaza,All,https://lh5.googleusercontent.com/p/AF1QipOHCNIWi2Dw2XE2DNhLRR1Fw8omyj0Qdeu1hIMv=w224-h298-k-no
ChIJDTFQo4yfjxIRlmzrhk6evQ4,Tipaza,Latest,https://lh5.googleusercontent.com/p/AF1QipOHCNIWi2Dw2XE2DNhLRR1Fw8omyj0Qdeu1hIMv=w224-h298-k-no
ChIJ0-3ehjF_hRIRamXIKssS_2Y,Cafe de Stade,All,https://lh5.googleusercontent.com/p/AF1QipODBIqeR0nZ-hhaEn6YqdzCC6SIeDyw7o1Xnain=w224-h298-k-no
ChIJ0-3ehjF_hRIRamXIKssS_2Y,Cafe de Stade,Latest,https://lh5.googleusercontent.com/p/AF1QipNi_s62T1oLRAH_5PprE9Jr9GK47q-1EJPXi7kV=w224-h398-k-no
ChIJ0-3ehjF_hRIRamXIKssS_2Y,Cafe de Stade,Vibe,https://lh5.googleusercontent.com/p/AF1QipODBIqeR0nZ-hhaEn6YqdzCC6SIeDyw7o1Xnain=w224-h298-k-no
ChIJI6_nRWV3hRIRTbdz-J-FR5E,mqh~ rwjy,All,https://lh5.googleusercontent.com/p/AF1QipOWqiMW--aOHCXuKdkPOKbwsUZIxjn5-Y89UT_G=w224-h448-k-no
ChIJI6_nRWV3hRIRTbdz-J-FR5E,mqh~ rwjy,Vibe,https://lh5.googleusercontent.com/p/AF1QipNnMs8TwoqEDfcSuXXbuWvKM60hNqSjwcMEvKLS=w224-h473-k-no
