place_id,place_name,about,link
ChIJZQuZ1diFt4cRH9dXbTV49f4,Terebinth Coffee House & Roastery,All,https://lh5.googleusercontent.com/p/AF1QipNxVSmvZE_0P_A7Pkhn7PdKCv6vnic0UyXEVEJ_=w397-h298-k-no
ChIJZQuZ1diFt4cRH9dXbTV49f4,Terebinth Coffee House & Roastery,Menu,https://lh5.googleusercontent.com/p/AF1QipNPmVSUOvysm-QQDdmLTTajajj0GZxCmGAtq69U=w397-h298-k-no
ChIJZQuZ1diFt4cRH9dXbTV49f4,Terebinth Coffee House & Roastery,Videos,https://lh5.googleusercontent.com/p/AF1QipMbbZrsCJQZ6NYiaePVX5iC3Ff1axK1MgtPWShO=w224-h398-k-no
ChIJZQuZ1diFt4cRH9dXbTV49f4,Terebinth Coffee House & Roastery,Food & drink,https://lh5.googleusercontent.com/p/AF1QipMBToy_3o5ApjIyjdEB5dc2eJt6OeYn6I2A9E5b=w298-h298-k-no
ChIJZQuZ1diFt4cRH9dXbTV49f4,Terebinth Coffee House & Roastery,Vibe,https://lh5.googleusercontent.com/p/AF1QipMUrZHsjtJmXUM5cf7Ktw2FM4wROLjsYdeyze9X=w397-h298-k-no
ChIJZQuZ1diFt4cRH9dXbTV49f4,Terebinth Coffee House & Roastery,By owner,https://lh5.googleusercontent.com/p/AF1QipOHiNFChNwlqW9KyeEy19x0nMqKdxn5ZZS-zBOL=w448-h298-k-no
ChIJZQuZ1diFt4cRH9dXbTV49f4,Terebinth Coffee House & Roastery,Street View & 360deg,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fjRRtxcYF28Ua-BGI1QuuA&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=20.87202&pitch=0&thumbfov=100
ChIJCTanMqhbjhIRMI7PBkG7HKs,mqh~ l mm,All,https://lh5.googleusercontent.com/p/AF1QipN3olk8LOIcnNQfoWFA6zEdxGmZMgLLnNTbzcps=w397-h298-k-no
ChIJwXGb2LRqkFQRFt37UIp92B8,Made Coffee,All,https://lh5.googleusercontent.com/p/AF1QipOz811bj6UzlpHXK9ZleHNYe07M7SfuQ7Axab9N=w397-h298-k-no
ChIJwXGb2LRqkFQRFt37UIp92B8,Made Coffee,Menu,https://lh5.googleusercontent.com/p/AF1QipM_oLyTUnwsLAeUaDKXgDqHT-O8yGYVquuwnCKy=w224-h298-k-no
ChIJwXGb2LRqkFQRFt37UIp92B8,Made Coffee,Food & drink,https://lh5.googleusercontent.com/p/AF1QipMuqQhHUXzaIvRM-3nXF_rNsyfyIdbXcpoBcw2G=w224-h298-k-no
ChIJwXGb2LRqkFQRFt37UIp92B8,Made Coffee,Vibe,https://lh5.googleusercontent.com/p/AF1QipM9bkvc0QQ_ffPRbmZ4mIXgsBSAsSr-JfS55X_v=w397-h298-k-no
ChIJwXGb2LRqkFQRFt37UIp92B8,Made Coffee,Cortado,https://lh5.googleusercontent.com/p/AF1QipOZJqnxsw_cSJaQu9btoBiEe99-UfeDurv5V06F=w224-h298-k-no
ChIJwXGb2LRqkFQRFt37UIp92B8,Made Coffee,Coffee,https://lh5.googleusercontent.com/p/AF1QipPg9rELKcBqJ8hDc35SoSc9o-4XzDLu_p8OW0bs=w224-h398-k-no
ChIJwXGb2LRqkFQRFt37UIp92B8,Made Coffee,Street View & 360deg,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OF-Hw8sV0DPplz_DSU5mHA&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=262.8582&pitch=0&thumbfov=100
ChIJYxfDKUD_jhIRLlZp4cGGQbY,Ammi Azzedine coffee,All,https://lh5.googleusercontent.com/p/AF1QipPPXQVqJ0t5DO9FPWRlhL3eQlW7brgiYWsNcKDw=w224-h298-k-no
ChIJYxfDKUD_jhIRLlZp4cGGQbY,Ammi Azzedine coffee,Vibe,https://lh5.googleusercontent.com/p/AF1QipNqByESqKwOF7s2lZv6eXAELV_gzQOmUQ1EQtfl=w224-h298-k-no
ChIJiwUievZXjhIRG9B-_tLbuQ4,mqh~ lmrjn,All,https://lh5.googleusercontent.com/p/AF1QipONoMaC-rhqSYe9bP9Y0-WRaiI9lpVMZ8ReQWH6=w529-h298-k-no
ChIJiwUievZXjhIRG9B-_tLbuQ4,mqh~ lmrjn,Food & drink,https://lh5.googleusercontent.com/p/AF1QipNqo73gMkGp0CYs-RpvtGtM7mgMIvtuPVrJwdoW=w224-h298-k-no
ChIJiwUievZXjhIRG9B-_tLbuQ4,mqh~ lmrjn,Vibe,https://lh5.googleusercontent.com/p/AF1QipNxFouVJerSLLpJNZsGNYRUlnVTlXIw_cBRPN6e=w529-h298-k-no
ChIJ95ovMGJXjhIRDKOB-PFqnbg,shy l'Hbb,All,https://lh5.googleusercontent.com/p/AF1QipNsiqEk-pNxzvjRMfWvBHgGU0fV-JNeYivR_ebf=w224-h397-k-no
ChIJxQkOb5pbjhIRaghJSC_Rh2o,Coffee boujemeaa,All,https://lh5.googleusercontent.com/p/AF1QipOY2niOrSr44hgmiTi3EM2c7ZXF1j4C4-347a9x=w224-h484-k-no
ChIJjyIJ4FhXjhIRxvyYNBCq3-w,Ghano zwaw,All,https://lh5.googleusercontent.com/p/AF1QipPpCJFJEzFzpPs09tuBt4_L8856O2jFdLa0Lmsz=w529-h298-k-no
ChIJjyIJ4FhXjhIRxvyYNBCq3-w,Ghano zwaw,Food & drink,https://lh5.googleusercontent.com/p/AF1QipPpCJFJEzFzpPs09tuBt4_L8856O2jFdLa0Lmsz=w529-h298-k-no
ChIJGWu9Y1lRjhIRRTzFRnQrW38,shhb `bdlmGyth,All,https://lh5.googleusercontent.com/p/AF1QipP_fl3OxXTYnX5aLw1_ZH4gVK7l4DOMtFJhHhMJ=w529-h298-k-no
