place_id,place_name,about,link
ChIJwSf4gT7e8xIRtVXAX6G0Zw4,Cafe Rouaghi,All,https://lh5.googleusercontent.com/p/AF1QipOCIFg-Fk8E9Q18cZrLGlcBX--fyHpYe6tfTEYL=w447-h298-k-no
ChIJwSf4gT7e8xIRtVXAX6G0Zw4,Cafe Rouaghi,Food & drink,https://lh5.googleusercontent.com/p/AF1QipOCIFg-Fk8E9Q18cZrLGlcBX--fyHpYe6tfTEYL=w447-h298-k-no
ChIJs4z8W8_D8xIR3Hu5BWViemQ,"Cafe Rahmani dit ""3miri""",All,https://lh5.googleusercontent.com/p/AF1QipOZspOOsKjqNhBHVObWvU8BjUFY8FU_G4-lhDqh=w224-h484-k-no
ChIJs4z8W8_D8xIR3Hu5BWViemQ,"Cafe Rahmani dit ""3miri""",Vibe,https://lh5.googleusercontent.com/p/AF1QipOi_bVAR1jFpCTTS1iqctkTxSBh4XO75bUnt8_c=w224-h397-k-no
ChIJs4z8W8_D8xIR3Hu5BWViemQ,"Cafe Rahmani dit ""3miri""",Videos,https://lh5.googleusercontent.com/p/AF1QipOi_bVAR1jFpCTTS1iqctkTxSBh4XO75bUnt8_c=w224-h397-k-no
ChIJV5qtY-Tf8xIRROV0tGIJTX8,Fancy coffee shop,All,https://lh5.googleusercontent.com/p/AF1QipOoO-Io2G7Gbi0ougelVtFXB06KH7qBl0rFdbZJ=w298-h298-k-no
ChIJV5qtY-Tf8xIRROV0tGIJTX8,Fancy coffee shop,Food & drink,https://lh5.googleusercontent.com/p/AF1QipNmITNK4Up54L9KFaSHAvLwILJL9WJSdfQHyTP-=w298-h298-k-no
ChIJPxTU_9tf8RIRuzwEsqbvi4A,Chicha ain mlila,All,https://lh5.googleusercontent.com/p/AF1QipN_T6PKzJtdreDIJP7I0HbDe2erzcE-7IBSfBPR=w397-h298-k-no
ChIJPxTU_9tf8RIRuzwEsqbvi4A,Chicha ain mlila,Food & drink,https://lh5.googleusercontent.com/p/AF1QipPbFiMAb1NNIs4qurvi39tT5L3jI_T1Ep4tQtih=w224-h298-k-no
ChIJPxTU_9tf8RIRuzwEsqbvi4A,Chicha ain mlila,Vibe,https://lh5.googleusercontent.com/p/AF1QipOvKsTo_eeZcecquN9rLr0lrCN86edHIQIoXjxU=w397-h298-k-no
ChIJjeG7Z_TD8xIRLq2uzrlHdEE,AZ cafe,All,https://lh5.googleusercontent.com/p/AF1QipNP0M9NDWNEzCrceI9ljOndC8cLJeYHJTkwhio0=w397-h298-k-no
ChIJjeG7Z_TD8xIRLq2uzrlHdEE,AZ cafe,Vibe,https://lh5.googleusercontent.com/p/AF1QipNP0M9NDWNEzCrceI9ljOndC8cLJeYHJTkwhio0=w397-h298-k-no
ChIJuYuEJIPf8xIROMTEVEicoe4,mqh~ mHmd lSlH,All,https://lh5.googleusercontent.com/p/AF1QipMJDX8daoFLtP-UtDIyhPonKOazWXe2RWeKx2tM=w224-h398-k-no
ChIJB6vBGYjf8xIRynwtAOSlqYc,Cafe le corniche,All,https://lh5.googleusercontent.com/p/AF1QipMewizhGNOc1sHX_00PiSBollv_sDiALI944pvS=w397-h298-k-no
ChIJB6vBGYjf8xIRynwtAOSlqYc,Cafe le corniche,Vibe,https://lh5.googleusercontent.com/p/AF1QipND9sEYDRxYJ5decWc2jXu2927u1ghE0jkAwyok=w397-h298-k-no
ChIJVRfPUgHf8xIRnl9idB96fF8,PALASTINE Coffee,All,https://lh5.googleusercontent.com/p/AF1QipPFy6lWrNSPMCjFyPwE-fEdhAhGNRTsUWy7ikho=w224-h398-k-no
ChIJVRfPUgHf8xIRnl9idB96fF8,PALASTINE Coffee,Vibe,https://lh5.googleusercontent.com/p/AF1QipPFy6lWrNSPMCjFyPwE-fEdhAhGNRTsUWy7ikho=w224-h398-k-no
ChIJpUgGCXvf8xIRT3JWlKEo9kU,Fast-food,All,https://lh5.googleusercontent.com/p/AF1QipOPr4MbqBBcOI2hNnUu6UJu8CHGnidScCj7JqBo=w298-h298-k-no
ChIJpUgGCXvf8xIRT3JWlKEo9kU,Fast-food,Vibe,https://lh5.googleusercontent.com/p/AF1QipOPr4MbqBBcOI2hNnUu6UJu8CHGnidScCj7JqBo=w298-h298-k-no
ChIJpUgGCXvf8xIRT3JWlKEo9kU,Fast-food,By owner,https://lh5.googleusercontent.com/p/AF1QipOPr4MbqBBcOI2hNnUu6UJu8CHGnidScCj7JqBo=w298-h298-k-no
ChIJc8b-1gff8xIRUfbLsBUnwE4,mqh~ mwlwd bn ydyr,All,https://lh5.googleusercontent.com/p/AF1QipM0PANV98j6HtQgqKXoRjcImryUo8s4neJ0IAcK=w397-h298-k-no
ChIJ8QiQkRnD8xIRNLyo5-Vl0cY,Cafe,All,https://lh5.googleusercontent.com/p/AF1QipOp-6VIPIp8PPeNwT9IJzRbdyrM-3_mnJ88RAoC=w224-h458-k-no
