place_id,place_name,about,link
ChIJbeK91qxjfg0RM2lkaFPltMM,VIP Patisserie Cafeteria,All,https://lh5.googleusercontent.com/p/AF1QipO1EDj9dMCKln5L8YSsT6jW2d4d9nCh7Cp2Cc-V=w296-h298-k-no
ChIJbeK91qxjfg0RM2lkaFPltMM,VIP Patisserie Cafeteria,Latest,https://lh5.googleusercontent.com/p/AF1QipOdmBVxrMcMRD5iEDsx421k19rV9Pu7vp6bD7-K=w224-h453-k-no
ChIJbeK91qxjfg0RM2lkaFPltMM,VIP Patisserie Cafeteria,Videos,https://lh5.googleusercontent.com/p/AF1QipPXaCYCUx19XmjOWF9kLRs2-05pV0DWu1I3PhZO=w224-h417-k-no
ChIJbeK91qxjfg0RM2lkaFPltMM,VIP Patisserie Cafeteria,Food & drink,https://lh5.googleusercontent.com/p/AF1QipOPRArqRxPHfZD3_imrh1ACB-qbO8eRE5DT-vK-=w397-h298-k-no
ChIJbeK91qxjfg0RM2lkaFPltMM,VIP Patisserie Cafeteria,Vibe,https://lh5.googleusercontent.com/p/AF1QipOBQ9mUMl8EgiB8muJdRijStN1TE4PFSnkSuxNA=w397-h298-k-no
ChIJRSgIui1jfg0Rg0iX0lMWD3Y,Rivoli Coffee mqh~ ryfwly,All,https://lh5.googleusercontent.com/p/AF1QipPwUQbFdCkJEY7ViyGstOkUcBB-hJNDu8B-Ufd6=w224-h298-k-no
ChIJRSgIui1jfg0Rg0iX0lMWD3Y,Rivoli Coffee mqh~ ryfwly,Vibe,https://lh5.googleusercontent.com/p/AF1QipOYVmUz2uE1jBlAADg1SavzHlnPt_4gagzmAqiL=w224-h298-k-no
ChIJRSgIui1jfg0Rg0iX0lMWD3Y,Rivoli Coffee mqh~ ryfwly,Videos,https://lh5.googleusercontent.com/p/AF1QipMjsevq7gxy7lvTBxbX7OjBj67RP1X4NrrIU4tg=w224-h398-k-no
ChIJRSgIui1jfg0Rg0iX0lMWD3Y,Rivoli Coffee mqh~ ryfwly,By owner,https://lh5.googleusercontent.com/p/AF1QipMUMGnJ1UtyTpLLaDHbe9lDcZsSn-0HOk0wAC-B=w224-h398-k-no
ChIJp43xciNjfg0RuP0FbSnAE3M,Game Of Coffee(GOC),All,https://lh5.googleusercontent.com/p/AF1QipMzQ3Nb_wkP20rDi3eamda7yCBRJhDSuMJ_puGh=w397-h298-k-no
ChIJp43xciNjfg0RuP0FbSnAE3M,Game Of Coffee(GOC),Food & drink,https://lh5.googleusercontent.com/p/AF1QipPq_FyQ6dX_1FKb_iSKdiYIvlEw3Jaa2nOlJmpG=w224-h298-k-no
ChIJp43xciNjfg0RuP0FbSnAE3M,Game Of Coffee(GOC),Vibe,https://lh5.googleusercontent.com/p/AF1QipO4FuxDQ0C6u5XZgHFqEVLzJUmQRAcGmV_uQXV8=w397-h298-k-no
ChIJp43xciNjfg0RuP0FbSnAE3M,Game Of Coffee(GOC),By owner,https://lh5.googleusercontent.com/p/AF1QipM6_tnowkbR_VHbG3LtCmnn3nXLLxrJaozZu12i=w224-h298-k-no
ChIJt-LaHoljfg0RF6-FHmvDioE,Barista Coffee Akid,All,https://lh5.googleusercontent.com/p/AF1QipPKDvLZp7MHBSC9FCOSleQt8lvtqe0ag6qoMNbp=w224-h398-k-no
ChIJt-LaHoljfg0RF6-FHmvDioE,Barista Coffee Akid,Menu,https://lh5.googleusercontent.com/p/AF1QipNc0mGD03TwYnd8cTPM56hlG77NUSQM8RVfBH7w=w529-h298-k-no
ChIJt-LaHoljfg0RF6-FHmvDioE,Barista Coffee Akid,Food & drink,https://lh5.googleusercontent.com/p/AF1QipOvxdcE2LUVCq8m08okLh6V4MSntSC8K4YNMAs=w447-h298-k-no
ChIJ35Th1rVjfg0RXX5H0MFLwXs,Chemex Cafe,All,https://lh5.googleusercontent.com/p/AF1QipN_EhyoW4iIchOxapJpQwl_bTGRr9gaj6lLrgNg=w224-h298-k-no
ChIJ35Th1rVjfg0RXX5H0MFLwXs,Chemex Cafe,Latest,https://lh5.googleusercontent.com/p/AF1QipMvPPeGt2MMj_JJF-BIWFlIzAfdUkTaOG36jU9G=w529-h298-k-no
ChIJ35Th1rVjfg0RXX5H0MFLwXs,Chemex Cafe,Videos,https://lh5.googleusercontent.com/p/AF1QipNbyhUPvIQ606qUJr-PURynVptYZj_BqQBouceO=w236-h298-k-no
ChIJ35Th1rVjfg0RXX5H0MFLwXs,Chemex Cafe,Menu,https://lh5.googleusercontent.com/p/AF1QipN8xXLZKm7RXDh1sYB5TRjySAgDVXY__hOdkhZD=w224-h298-k-no
ChIJ35Th1rVjfg0RXX5H0MFLwXs,Chemex Cafe,Food & drink,https://lh5.googleusercontent.com/p/AF1QipORrsmOlBVa3zO5aNBrakDeJhvLSs0C_VNpXwTK=w224-h298-k-no
ChIJ35Th1rVjfg0RXX5H0MFLwXs,Chemex Cafe,Vibe,https://lh5.googleusercontent.com/p/AF1QipOzIhcGLd_3MG8ZUOmT3oWD64O7vNH_HHki2Pyu=w224-h298-k-no
ChIJ35Th1rVjfg0RXX5H0MFLwXs,Chemex Cafe,Cappuccino,https://lh5.googleusercontent.com/p/AF1QipOZScNcURFDdo89rp5C5312GqOoildlceZVeHfR=w224-h298-k-no
ChIJ35Th1rVjfg0RXX5H0MFLwXs,Chemex Cafe,Coffee,https://lh5.googleusercontent.com/p/AF1QipPqC9PqXkUgkeTR1U1ehHptggc6MgsPSzLZfTJf=w224-h398-k-no
ChIJ35Th1rVjfg0RXX5H0MFLwXs,Chemex Cafe,By owner,https://lh5.googleusercontent.com/p/AF1QipP-9punHE41JtH53nH_oD_hWwAQqhddEmDLPswx=w529-h298-k-no
ChIJlUDkN7pifg0RflwR-aHgz_Y,Mordjane,All,https://lh5.googleusercontent.com/p/AF1QipNZLiFAuyE2B5fkK5c5CZIEKegJxVVEZiMW1xxf=w224-h373-k-no
ChIJlUDkN7pifg0RflwR-aHgz_Y,Mordjane,Food & drink,https://lh5.googleusercontent.com/p/AF1QipP_ggbWJOWt3OSnXYKjBHP3f67FAY-aqn_7xRYT=w224-h298-k-no
ChIJlUDkN7pifg0RflwR-aHgz_Y,Mordjane,Videos,https://lh5.googleusercontent.com/p/AF1QipPGnD_vzaLYOrt4-thHZYlS0xUjOssLWrBocYGw=w529-h298-k-no
ChIJlUDkN7pifg0RflwR-aHgz_Y,Mordjane,Vibe,https://lh5.googleusercontent.com/p/AF1QipPxSylbO5S253SIcwXEgbWF54PuUvBhM01Zq2pm=w224-h398-k-no
