place_id,place_name,about,link
ChIJe13dQsOLhhIRhmE1VY_guFk,Coffee Adem,All,https://lh5.googleusercontent.com/p/AF1QipOkkt-qEbovpmFabhaITiTU1ZL2hd_qhaVqxGfl=w397-h298-k-no
ChIJb57mlLoJhhIRSWJNF5jUWVI,mqhy' sb` ,All,https://lh5.googleusercontent.com/p/AF1QipOLL6uMGSgUwY4G_UvvId1eBe0lIfIoEIxF5mnc=w529-h298-k-no
ChIJb57mlLoJhhIRSWJNF5jUWVI,mqhy' sb` ,Vibe,https://lh5.googleusercontent.com/p/AF1QipPXMQhPE7yeB02PMQJYr5UIbrLMNTs1RVnhtXTl=w529-h298-k-no
ChIJxY3DI_SLhhIRDUSDs8qS4fo,Cafe Benafia,All,https://lh5.googleusercontent.com/p/AF1QipMU_x8IropDEI4ELkr9o08naa_R14jf4F1iKvhb=w644-h298-k-no
ChIJxY3DI_SLhhIRDUSDs8qS4fo,Cafe Benafia,Food & drink,https://lh5.googleusercontent.com/p/AF1QipOQ8vfkc0qmKtUyzUEUnBV3kO0x7DeQss8iBLxn=w224-h398-k-no
ChIJxY3DI_SLhhIRDUSDs8qS4fo,Cafe Benafia,Videos,https://lh5.googleusercontent.com/p/AF1QipPEstU3Vq18b9CUM99YUCOdwZJaLE7AGG1LGH1Q=w224-h398-k-no
ChIJU4OshBZlhhIRu2ge9IjFY1Y,qhw@ `yd twyl,All,https://lh5.googleusercontent.com/p/AF1QipPm9p-Pn7MYFJq9REq1lptC5UXi6g2m_XI3JJ_g=w662-h298-k-no
ChIJD-vValnXhRIRnlMokhF7zK0,Cafeteria necer milano,All,https://lh5.googleusercontent.com/p/AF1QipN5CLDl8lqLAXKxz8Dt9O__NyL5pFTXTqx3obGG=w529-h298-k-no
ChIJvykHj8udhhIRFkRaZ4kQQRA,mqh~ lftH,All,https://lh5.googleusercontent.com/p/AF1QipOR4QP1hpleRiIgSmIDm52FDFXdPl9vsAPNv105=w224-h298-k-no
ChIJvykHj8udhhIRFkRaZ4kQQRA,mqh~ lftH,Food & drink,https://lh5.googleusercontent.com/p/AF1QipO9t0N3crZdSRfZH22uWc-whk8Ef4ccYBDPve3N=w397-h298-k-no
ChIJvykHj8udhhIRFkRaZ4kQQRA,mqh~ lftH,Coffee,https://lh5.googleusercontent.com/p/AF1QipP1Dy59LsOq47Jqn2lMmnkpcNzX_tyOgPn4WLM8=w397-h298-k-no
ChIJ4YqqdJOdhhIRRSFGlp4YddE,Old Cafe lmqh~ lqdym,All,https://lh5.googleusercontent.com/p/AF1QipOMfjXeNuPgRjkw4losRDWd7CdWeLGeJbWLnccX=w224-h398-k-no
ChIJk7zMjAiLhhIRtOdI1Si-Qqw,mqh~ lfrH@,All,https://lh5.googleusercontent.com/p/AF1QipMPCT2qswUVrDegWsbpCnF_Xo8fyGKLVRA0N8KY=w529-h298-k-no
ChIJFR6l-PKDhhIRbeV-zaRzkXw,mqh~ lslm,All,https://lh5.googleusercontent.com/p/AF1QipPwbbTySAPdJHgVrtIhJAx11DkRdNA54FL2YEZW=w397-h298-k-no
ChIJxW6mQhZ3hhIRqDVXQd703uI,Cafeteria rassim [farid],All,https://lh5.googleusercontent.com/p/AF1QipNPBTspvyiE2YHIwnACDlZ8A4mWa5BE6-7IIwxd=w224-h497-k-no
ChIJo6_AtpqLhhIRrcuMUqgF-6I,Coffeetraino,All,https://lh5.googleusercontent.com/p/AF1QipMbTaTToW7Q-eozkvMbOBXIfSgLgqmuwPC4ndoB=w229-h298-k-no
ChIJo6_AtpqLhhIRrcuMUqgF-6I,Coffeetraino,Food & drink,https://lh5.googleusercontent.com/p/AF1QipMbTaTToW7Q-eozkvMbOBXIfSgLgqmuwPC4ndoB=w229-h298-k-no
ChIJ2bbFYCmLhhIRnuxea6vhjwE,One eleven tissemsilt,All,https://lh5.googleusercontent.com/p/AF1QipOluVPZ3SEws_YWpvjkVnUnQpFr-tio5pNQpq0p=w224-h485-k-no
ChIJzdnpt_nvhRIRAjN23MHjXzM,Cafeteria LAICHE,All,https://lh5.googleusercontent.com/p/AF1QipPZJK-libMlGbHhKqFVSShpJKNXw0kX5zmDHhIM=w224-h298-k-no
ChIJzdnpt_nvhRIRAjN23MHjXzM,Cafeteria LAICHE,Vibe,https://lh5.googleusercontent.com/p/AF1QipMv-vYwpTFTjUyzntKYG4U0aWwDPPiCZ0-gkCM3=w224-h298-k-no
ChIJnZHXn8uLhhIRgk_EBfANNEU,khym@ shy w mksrt,All,https://lh5.googleusercontent.com/p/AF1QipPy08St5b_2dTFL8wH8ICzyvGIreUms75LmQilu=w224-h298-k-no
ChIJnZHXn8uLhhIRgk_EBfANNEU,khym@ shy w mksrt,Latest,https://lh5.googleusercontent.com/p/AF1QipPFOJfR0FexcljN-gs0_-ziA18QVDF6z6v0rFmE=w224-h398-k-no
ChIJnZHXn8uLhhIRgk_EBfANNEU,khym@ shy w mksrt,Food & drink,https://lh5.googleusercontent.com/p/AF1QipM1vUSjaa5KjN7iv5AjukidzqKME5Ya91ZqHj9w=w224-h398-k-no
ChIJKyVsIMTdhRIR5fv_VC4znvU,cremerie,All,https://lh5.googleusercontent.com/p/AF1QipMMqGdtDqCEad574xj48hyyEvuoEpjdSox1y384=w224-h298-k-no
